Random waveform, supplied seed
Total number of intervals = 87 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881)
Average QPS expected = 53076
Timestamp start: 1778267346099
Timestamp end: 1778268646397

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      254.3   103.8    74.4   127.1   142.0   255.2   294.3   313.3   326.7   342.4   363.4   395.3   468.5   608.8  2346.0  44466.9    44409
read      244.5    92.7    80.4   147.1   167.2   241.0   265.4   278.4   288.6   299.6   316.7   345.0   418.1   594.5  3387.0  16403.1    16431
read      247.9   104.5    74.4   122.5   136.4   231.1   285.0   311.9   330.7   352.0   378.7   422.5   523.9   716.5  2231.9  85685.5    85707
read      248.1    98.3    74.4   122.4   136.4   242.4   290.6   312.3   327.3   344.2   366.5   399.3   476.7   621.4  2178.9  58309.9    58253
read      252.6   109.5    74.4   126.3   140.6   234.8   286.7   313.6   332.9   355.5   384.3   430.8   547.8   820.5  2333.0 103924.9   103867
read      243.3    83.2    80.4   138.5   157.2   241.4   267.4   281.5   291.7   304.4   320.6   350.3   424.8   578.7  3004.9  21628.7    21604
read      271.8   600.4    74.4   128.4   143.7   249.4   302.9   331.3   351.7   375.9   409.7   470.3   668.4  1275.2  4229.4  90352.6    90401
read      259.9   642.4    74.4   124.3   138.9   240.3   293.4   319.9   339.5   362.3   392.1   442.4   588.0  1152.3  2365.0  84469.4    84467
read      283.4   205.2    74.4   129.6   145.1   250.4   305.6   335.9   358.7   386.9   428.2   515.7   927.5  2076.9  7730.4  99697.5    99700
read      257.1   101.4    80.4   134.3   151.4   257.6   290.4   307.5   319.1   334.8   354.0   385.1   459.1   616.6  3117.2  32135.6    32052
