Random waveform, supplied seed
Total number of intervals = 87 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881)
Average QPS expected = 53076
Timestamp start: 1778265506907
Timestamp end: 1778266807203

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      267.6   136.9    80.4   152.0   171.1   253.4   287.4   306.7   320.0   339.8   364.9   404.1   561.3  1638.9  4448.1  10474.2    10485
read      296.5   138.6    80.4   145.9   169.5   282.3   328.6   354.8   372.3   394.2   422.7   469.3   641.9  1717.1  3291.7  16566.1    16518
read      320.6   331.6    74.4   132.9   149.6   267.2   325.8   359.8   385.1   417.6   466.9   580.8  1551.6  4549.5  7845.6  83236.8    83230
read      249.1   131.7    86.8   158.4   171.8   232.8   260.5   276.1   289.5   305.3   327.3   370.4   552.8  1461.9  6363.6   5469.1     5484
read      306.5   205.9    74.4   127.2   142.6   272.9   336.7   375.9   406.2   445.1   496.2   581.3   846.9  2586.5  5680.7  55506.1    55611
read      299.8   162.1    80.4   138.3   161.2   284.2   335.2   363.3   382.5   403.8   432.7   480.5   668.3  1946.4  6067.1  20744.1    20774
read      295.2   291.8    74.4   131.7   147.3   250.2   304.8   335.4   358.7   387.5   427.3   503.9  1358.5  4009.8  7655.4  96753.7    96726
read      319.8   190.6    80.4   131.4   151.8   297.9   363.9   398.3   422.8   451.2   488.0   545.3   745.2  2399.7  5824.6  32475.1    32442
read      360.3   374.8    74.4   131.8   149.0   280.0   351.3   399.0   439.7   496.9   582.2   765.7  2021.5  4186.4  8036.5  73000.2    73039
read      329.8   304.7    74.4   126.5   142.1   268.2   336.1   380.5   417.8   467.8   541.1   684.5  1422.4  3873.4  7587.5  74051.9    74055
read      359.5   345.3    74.4   126.4   145.0   300.5   387.4   435.3   469.7   509.2   563.1   659.7  1595.8  4571.8  7944.3  51113.3    51197
read      304.1   231.1    74.4   123.8   139.1   265.2   330.2   371.1   402.1   440.6   492.2   577.3   916.0  3218.0  7019.2  59436.7    59442
read      333.9   253.4    74.4   126.3   146.4   300.7   372.4   409.5   435.8   467.0   507.1   579.6  1124.2  3361.8  7301.3  35717.7    35654
read      356.3   441.6    80.4   131.3   148.4   274.2   337.8   375.7   406.0   449.5   520.0   702.0  2588.3  5529.7  8374.6  78701.6    78747
read      361.9   334.3    74.4   127.8   147.8   310.8   393.7   437.1   468.4   505.5   554.4   645.7  1521.0  4609.1  7961.6  42224.0    42212
read      338.9   284.4    74.4   124.7   141.9   289.4   370.2   418.1   453.3   494.9   548.3   641.6  1213.2  3781.3  7769.5  52484.1    52488
read      339.4   303.0    74.4   125.9   146.0   298.9   371.4   409.0   435.3   466.2   505.8   577.5  1339.5  4322.0  7835.4  36934.3    36950
read      282.0   148.0    80.4   139.6   162.1   268.1   310.3   334.2   351.8   371.3   397.0   437.8   618.7  1904.4  3832.1  16763.8    16762
read      354.4   402.0    74.4   129.9   146.5   270.9   336.5   378.6   414.4   464.9   548.1   760.3  2196.0  4884.7  8023.6  79474.9    79473
read      299.4   200.3    74.4   124.1   139.3   268.1   331.4   369.4   398.3   434.3   484.5   566.9   811.7  2469.5  6305.1  61477.1    61431
read      296.9   271.8    74.4   129.7   145.4   255.7   313.1   344.3   368.1   397.2   438.7   529.2  1160.5  3443.1  7998.3  87096.3    87172
read      320.2   219.1    74.4   141.8   160.8   281.5   341.7   378.2   406.4   445.4   502.5   610.5   964.7  2538.5  7637.8 108214.5   108181
read      286.1   176.5    74.4   130.7   146.4   258.2   315.3   346.1   369.1   396.5   434.3   508.7   831.9  1976.9  4779.1  80492.2    80515
read      345.5   285.9    80.4   132.4   154.0   306.7   380.3   419.2   446.7   478.6   520.5   590.7  1225.0  3937.5  7817.3  37269.3    37149
read      267.9   162.3    80.4   140.8   161.9   252.9   289.1   309.1   323.3   342.7   367.4   406.3   593.9  2136.6  6349.2  13446.5    13444
read      345.4   370.1    74.4   127.8   143.3   270.3   339.4   384.7   423.0   474.9   550.8   710.5  1985.5  4472.8  7927.6  72213.2    72057
read      321.5   279.3    74.4   125.9   141.4   268.7   336.8   380.8   416.7   463.8   531.2   651.3  1179.3  3632.9  7893.6  70058.0    70041
read      296.9   263.0    74.4   132.3   148.6   259.5   315.7   346.7   370.1   398.2   437.6   519.1   954.5  3632.0  7884.7  90149.7    90162
read      353.3   331.3    74.4   128.9   146.7   296.9   377.7   426.9   463.5   507.6   567.1   671.1  1359.3  4457.9  8700.1  52102.5    52082
read      311.8   215.6    80.4   131.8   153.8   290.5   347.8   377.7   399.0   424.8   458.0   509.9   751.9  2861.8  7572.1  24184.7    24258
read      318.8   333.3    80.4   123.8   138.2   254.8   320.2   365.0   401.4   449.4   511.9   624.6  1596.3  4209.6  7862.9  71988.1    72013
read      302.2   202.6    74.4   123.6   138.3   267.0   330.6   370.7   402.4   444.6   500.2   590.1   868.0  2266.9  6383.3  58092.1    58012
read      349.7   279.0    74.4   125.5   143.9   307.7   395.9   442.7   475.2   513.4   563.6   643.7  1003.2  3765.2  7932.1  45424.9    45398
read      369.7   375.6    74.4   128.2   146.4   303.6   393.0   445.7   484.0   529.9   590.4   698.3  1598.2  5252.2  8549.9  50092.3    50177
read      328.3   200.6    74.4   128.0   147.9   302.7   375.2   413.6   440.4   471.2   511.2   578.7   799.3  2565.3  4581.2  34545.5    34504
read      304.2   243.4    74.4   124.1   138.5   257.1   320.6   363.4   397.0   440.4   499.4   597.5  1081.2  3107.7  7320.5  66019.6    66010
read      336.5   308.5    74.4   128.2   143.5   269.5   340.8   390.9   433.2   489.4   568.2   712.7  1410.7  3775.6  7790.2  73889.4    73937
read      307.2   198.4    74.4   126.6   141.9   275.5   338.7   377.1   407.2   446.6   498.7   583.1   847.3  2333.2  5088.9  55127.1    55020
read      318.5   275.0    74.4   127.9   143.6   278.7   340.9   379.5   409.6   448.9   501.2   589.5  1038.3  3767.4  8038.7  53324.9    53235
read      328.3   272.3    80.4   138.7   156.4   277.7   337.7   373.2   401.6   440.3   503.2   640.3  1386.3  3557.5  7526.8  97769.1    97743
read      243.9   135.4    86.8   153.4   166.9   228.8   256.4   272.4   284.9   299.1   320.1   362.4   501.5  1547.9  7091.4   5458.6     5419
read      282.5   149.5    80.4   140.5   163.9   268.5   309.5   332.5   349.8   370.1   397.0   441.2   615.1  1947.9  4745.7  14711.7    14764
read      255.8   119.3    86.8   154.3   170.8   242.2   272.8   290.5   303.4   318.9   343.1   383.8   530.9  1428.2  3228.1   7469.7     7451
read      352.3   228.3    80.4   127.0   145.9   314.4   408.8   458.9   494.0   535.0   587.1   670.1   902.3  2371.6  7343.4  48217.3    48208
read      284.7   156.3    80.4   138.8   162.6   270.5   313.5   338.3   356.3   376.0   402.7   449.2   607.0  1918.4  7175.5  16153.9    16149
read      329.2   553.4    74.4   129.7   145.4   263.6   321.1   354.1   379.0   412.4   466.6   603.2  2062.4  4938.9  8076.5  79082.1    78989
read      297.7   173.1    80.4   136.7   160.6   279.9   328.0   355.7   374.7   398.3   429.8   482.8   690.4  2164.5  5410.7  18886.3    18886
read      396.9   476.7    80.4   132.4   150.3   285.1   359.6   412.9   461.7   532.0   648.5   954.9  2725.1  5503.2  8098.2  75892.3    75954
read      352.6   246.7    80.4   128.9   148.5   313.8   400.7   447.4   480.2   518.6   568.4   648.3  1021.1  3136.2  6918.5  44384.0    44409
read      291.8   190.5    80.4   140.0   163.9   274.9   319.0   344.3   362.7   383.9   411.7   460.1   637.1  2454.0  7701.6  16462.5    16431
read      331.0   365.3    80.4   133.1   150.0   270.3   329.3   363.5   389.9   425.3   482.4   618.7  1797.5  4758.4  8260.6  85604.1    85707
read      317.5   296.8    74.4   125.0   140.3   272.4   335.5   374.4   406.1   449.2   506.6   609.1  1085.8  3892.3  8337.2  58177.5    58253
read      330.6   293.0    80.4   138.1   155.9   280.2   341.1   378.0   407.6   449.8   513.3   636.3  1296.9  3728.6  8045.2 103928.1   103867
read      310.3   324.3    80.4   132.6   155.4   276.6   326.9   355.7   375.2   398.9   430.2   486.1  1058.5  5328.7 10294.0  21600.0    21604
read      348.9   420.9    80.4   134.3   151.7   276.8   338.6   375.1   404.7   448.8   519.0   669.2  2417.7  5127.8  8965.3  90378.1    90401
read      273.2   137.2    80.4   129.2   144.2   253.1   308.3   336.9   357.8   382.8   417.1   479.3   660.3  1266.8  3421.2  84280.3    84467
read      301.6   219.4    80.4   135.6   152.6   268.1   323.7   356.1   380.5   412.3   460.8   554.2   888.2  2908.7  7430.6  99694.1    99700
read      270.8    96.0    80.4   137.0   155.2   270.5   304.2   320.9   335.3   351.2   373.3   413.7   522.4   802.2  2274.2  32026.9    32052
read      259.4    86.7    80.4   147.1   170.8   254.1   280.2   295.0   307.3   320.7   343.1   383.6   486.0   866.9  2847.1  18190.2    18173
read      267.4   116.5    74.4   127.9   142.7   254.7   307.9   333.5   351.8   373.3   401.9   453.0   583.9  1021.6  2281.8  67747.6    67789
read      273.8   119.8    74.4   130.9   147.1   268.0   314.3   337.3   353.8   373.3   400.2   448.4   577.8   932.9  3234.5  51951.3    51929
read      290.3   153.8    80.4   133.3   150.1   266.2   322.7   353.9   376.4   404.1   446.2   524.9   761.2  1478.6  3954.2  83895.7    83850
read      268.7   101.7    80.4   148.5   172.7   261.0   290.1   307.4   319.7   338.4   364.1   408.3   522.1   880.8  3124.1  18642.9    18614
read      273.4   108.0    80.4   138.4   157.6   269.6   302.9   320.3   335.5   353.2   378.0   424.2   547.0  1048.3  3072.5  29338.3    29315
read      329.3   220.6    74.4   143.6   163.3   290.1   353.1   392.7   425.0   468.3   535.8   653.9   960.6  1649.0  4587.4 108074.2   108090
read      266.5    96.3    80.4   138.1   157.2   264.8   296.6   314.1   327.1   343.3   367.2   404.8   503.3   717.1  2494.0  27095.7    27024
read      278.0   125.0    80.4   130.8   147.1   269.4   316.5   340.9   359.5   381.7   412.0   465.7   612.0  1100.4  2978.9  49876.6    49907
read      246.9    80.3    86.8   163.8   180.2   236.1   260.2   273.8   285.8   299.3   320.4   363.4   456.3   812.2  3097.0   9096.5     9150
read      270.4   105.2    74.4   135.4   153.4   268.8   304.0   321.6   336.5   353.9   377.6   420.2   527.1   911.9  2341.2  34366.5    34328
read      283.4   159.8    74.4   132.9   150.1   274.4   321.3   345.7   364.3   386.3   415.8   467.1   615.7  1368.4  4245.7  34550.0    51881

Total QPS = 53077.5 (69000712 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 17043176605 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.25%,100.00%
