Random waveform, supplied seed
Total number of intervals = 320 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072)
Average QPS expected = 57359
Timestamp start: 1777467098525
Timestamp end: 1777468698887

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      643.2   918.4    80.4   139.4   158.6   296.3   375.7   446.4   559.0  1315.2  1961.7  2716.7  4003.5  7878.8  9200.4  66005.2    66010
read      356.1   494.5    74.4   129.5   143.6   258.7   324.5   365.4   398.1   442.1   508.1   663.2  2945.4  5505.1  8425.7  74078.0    73937
read      345.3   280.7    80.4   132.9   149.4   288.8   366.4   415.3   453.1   500.6   566.6   684.7  1366.0  3418.0  7709.9  54993.6    55020
read      345.8   222.7    80.4   134.9   152.3   302.7   388.2   438.8   476.2   520.9   577.0   665.9   962.1  2416.3  5852.1  53297.0    53235
read      319.6   322.7    80.4   132.0   146.9   252.9   312.1   346.3   372.8   406.3   463.0   638.0  1807.3  3427.1  7757.5  97889.0    97743
read      250.0   264.4   109.4   162.5   175.1   229.7   252.6   266.2   275.1   289.2   308.0   341.2   466.5  5988.9  8066.1   5392.0     5419
read      274.9   103.9    80.4   151.1   172.4   266.1   301.6   322.0   336.8   353.5   374.6   411.9   522.0  1277.4  2482.4  14632.4    14764
read      252.7   122.9    93.8   160.7   175.3   237.1   263.6   277.4   289.2   303.5   325.1   365.1   605.5  1572.7  3805.6   7527.4     7451
read      371.0   513.9    80.4   132.6   150.5   293.3   368.0   412.8   446.1   486.3   538.0   631.8  2222.8  7867.8 12627.1  48262.0    48208
read      299.0   149.3    93.8   156.3   178.9   283.3   326.8   349.3   366.1   386.0   412.1   459.2   701.7  1830.3  4042.3  16194.4    16149
read      481.6   783.6    80.4   132.2   148.8   273.9   339.0   380.3   416.6   473.7   643.3  2228.2  4057.2  7767.9  8998.7  78961.2    78989
read      291.9   155.4    80.4   149.2   169.2   274.1   317.7   341.4   358.7   378.5   404.6   452.8   766.6  1991.0  4857.5  18858.8    18886
read      419.8   635.2    80.4   132.5   147.8   267.4   335.1   377.9   414.5   466.5   563.4  1379.1  3491.0  7244.8  8197.6  75868.4    75954
read      344.4   347.8    74.4   134.0   152.2   301.4   375.8   416.3   444.9   478.1   521.6   588.7  1201.7  6167.6 10240.4  44365.2    44409
read      286.8   155.1    86.8   148.7   169.3   270.2   310.2   332.5   347.8   367.4   392.9   435.7   756.6  1944.4  4389.3  16396.2    16431
read      477.7   764.7    74.4   133.8   150.6   277.0   344.8   390.6   431.6   501.8   684.6  1883.5  4025.0  7895.2 10136.7  85940.4    85707
read      325.6   269.3    80.4   127.1   142.0   276.6   349.4   395.5   431.2   474.8   534.9   634.8  1121.8  3388.9  7742.7  58358.4    58253
read      440.2   592.5    80.4   142.9   163.0   304.0   375.2   422.2   461.9   521.7   636.8   994.9  3357.9  6582.6  8116.0 103932.4   103867
read      296.2   164.6    86.8   147.8   168.2   277.9   324.9   350.5   369.4   391.6   419.9   466.1   676.0  2218.7  5033.8  21504.6    21604
read      485.4   743.0    80.4   137.0   154.6   288.9   358.6   404.5   448.9   521.5   714.4  1824.5  4067.1  7564.0  8821.3  90322.6    90401
read      306.0   282.8    74.4   126.1   139.6   245.8   313.5   357.7   393.7   441.1   506.8   627.0  1131.1  3751.6  7652.7  84306.4    84467
read      364.7   448.1    80.4   131.4   146.7   254.8   318.7   363.0   401.9   463.2   580.3   942.1  2606.6  4136.2  8569.5 100103.6    99700
read      309.8   173.8    80.4   137.1   155.4   289.4   348.5   380.1   402.3   429.2   463.6   517.9   750.1  2113.1  4027.7  32040.0    32052
read      299.8   150.3    86.8   149.9   172.1   284.8   332.0   355.7   371.8   392.4   419.0   463.3   722.0  1798.2  4061.6  18266.2    18173
read      538.5   774.0    74.4   134.2   151.9   285.4   365.3   433.6   537.7   805.6  1320.2  2117.4  3706.9  7827.2  9216.8  67652.6    67789
read      353.5   267.8    80.4   132.1   150.6   313.5   401.9   448.5   480.0   515.9   560.3   632.6  1118.5  3411.0  7815.3  51966.6    51929
read      390.9   578.9    74.4   128.6   143.0   259.4   323.2   362.7   394.6   438.9   521.4   940.3  3201.7  6105.2  8203.4  83854.0    83850
read      286.9   135.3    86.8   149.2   169.8   273.0   314.8   338.1   354.8   374.1   400.2   442.0   633.6  1591.8  4186.5  18472.8    18614
read      333.3   290.7    86.8   138.0   157.7   300.2   361.3   392.0   413.7   438.0   469.5   528.4  1345.7  4040.3  7737.8  29288.6    29315
read      517.9   645.0    74.4   169.2   198.5   362.9   451.1   509.0   559.4   629.1   746.6  1399.9  3708.5  7269.9  8130.6 107905.0   108090
read      309.7   225.4    80.4   142.3   161.4   284.4   334.6   362.9   383.9   408.8   441.3   494.8   937.7  3215.2  7322.3  27066.8    27024
read      372.4   365.0    80.4   133.0   152.2   316.9   404.5   450.5   482.4   519.8   567.2   649.4  1673.7  5284.3  8009.2  50145.2    49907
read      256.1    94.8    86.8   158.5   175.2   244.6   272.5   288.8   300.6   317.2   339.6   374.7   523.6  1278.3  2816.3   9183.4     9150
read      341.5   313.6    80.4   136.1   155.2   305.2   371.2   405.6   429.8   457.9   494.0   553.4  1344.7  4273.4  7976.9  34225.2    34328
read      366.2   300.0    80.4   132.9   151.9   319.2   408.9   456.2   488.7   525.6   573.0   652.6  1452.4  3926.1  7754.4  51953.2    51881
read      278.8   140.9    86.8   150.0   171.1   264.6   300.6   321.1   336.6   354.3   377.6   421.7   659.1  1761.6  4353.5  14538.0    14569
read      461.7   830.7    80.4   130.2   145.6   268.3   330.0   368.9   401.6   450.9   551.8  1730.7  4422.1  8077.0 16868.5  81451.6    81517
read      300.7   254.6    74.4   127.6   140.8   250.2   317.2   359.5   392.3   433.3   490.1   585.0  1076.8  3349.8  7396.4  79023.4    78694
read      354.5   409.8    80.4   130.8   145.5   255.9   325.2   373.6   417.9   480.8   583.3   841.7  2180.9  4254.8  8688.0  93228.2    93409
read      324.3   220.7    74.4   133.3   151.3   295.4   365.2   401.7   427.6   457.5   495.3   552.6   867.1  2969.3  5022.8  39182.8    39093
read      295.7   146.4    86.8   148.0   169.5   281.2   326.2   349.4   366.2   385.9   410.9   457.2   711.8  1857.3  3454.1  18821.4    18729
read      445.3   723.0    80.4   129.0   144.1   267.1   334.7   378.0   415.2   466.4   576.5  1715.7  3685.8  7889.4 12625.5  70746.6    70818
read      305.3   158.0    80.4   147.6   168.4   287.6   337.9   364.3   383.4   404.7   433.5   482.5   805.3  1956.7  3307.5  21923.2    21942
read      501.6   763.2    80.4   141.4   161.6   299.1   370.3   418.6   461.3   529.9   698.9  2084.7  4023.8  7693.2  9391.6  91798.0    91810
read      323.3   199.0    74.4   132.8   150.9   297.5   367.0   403.0   429.2   459.4   497.1   554.3   847.8  2524.3  3891.8  39540.8    39588
read      348.5   262.0    80.4   134.3   153.5   315.7   391.8   432.3   460.2   492.5   532.9   593.4  1176.2  3343.7  7705.4  40853.4    40957
read      359.8   315.4    80.4   129.8   146.0   282.7   361.7   420.9   475.2   545.8   636.5   803.9  1510.9  3534.9  7375.3  62683.6    62645
read      282.1   131.3    80.4   148.6   170.1   269.2   307.6   329.2   344.3   363.3   387.6   428.4   634.4  1801.1  3258.9  15587.0    15539
read      514.7   774.5    80.4   159.2   184.3   329.8   409.6   460.9   502.1   562.1   688.5  1625.8  4181.0  7982.3 11013.8 107910.8   107672
read      329.5   304.6    80.4   137.5   156.1   292.4   352.5   387.2   412.0   441.2   477.1   536.6  1202.2  4756.9  7720.1  33024.6    32954
read      375.4   344.6    74.4   132.7   150.6   302.7   393.0   448.4   490.3   541.1   614.8   780.3  1697.9  4036.0  8755.2  58862.4    58866
read      321.1   180.5    80.4   148.3   170.4   302.2   357.0   386.0   406.2   431.6   463.5   514.0   757.4  2408.6  6024.4  23825.0    23739
read      366.7   311.8    80.4   134.5   152.0   300.9   387.7   443.5   487.1   541.0   616.7   753.0  1385.9  3914.7  7720.5  54606.6    54701
read      432.5   447.2    80.4   135.6   152.8   292.8   380.0   458.9   549.5   680.5   876.6  1272.8  2252.1  3747.1  7999.9  60791.8    60706
read      484.2   747.7    74.4   134.6   151.1   280.2   349.7   396.3   436.5   500.7   652.5  2249.4  3874.1  7641.3  8122.6  72383.4    72350
read      380.2   351.7    74.4   133.3   149.8   287.2   367.3   426.2   478.6   554.7   681.5   948.6  1801.7  3642.5  7590.2  58629.6    58661
read      325.2   186.4    80.4   139.3   158.4   301.0   366.5   402.7   429.8   461.5   501.4   563.8   736.4  2513.9  4357.3  34911.0    34912
read      437.1   609.6    80.4   141.7   161.2   299.9   370.3   414.9   453.1   509.1   621.3   928.5  3463.6  6677.5  8110.7 103218.8   103268
read      332.0   217.8    80.4   138.6   156.8   301.5   370.8   409.6   438.7   473.6   519.2   588.8   842.6  2631.7  7422.2  38496.0    38703
read      494.2   752.2    80.4   136.7   154.0   284.8   358.8   410.0   456.1   526.6   728.5  2221.8  3932.5  7533.7  8134.7  83541.0    83358
read      350.1   261.7    80.4   132.3   148.4   283.9   361.5   413.3   457.9   518.8   610.5   797.6  1396.2  2323.4  6065.7  57305.2    57408
read      341.3   355.9    80.4   133.9   149.8   265.2   333.6   379.9   419.6   471.2   549.3   714.5  1685.6  4707.3  7967.1  87088.4    86837
read      326.6   241.6    80.4   139.9   158.9   299.0   361.6   395.8   421.2   451.2   490.0   549.7   785.4  3644.7  7403.3  33525.8    33517
read      494.6   732.8    80.4   136.5   153.3   286.5   360.9   411.2   456.5   525.9   766.8  2182.6  3637.3  7660.9  8139.0  66251.6    66204
read      294.9   198.3    80.4   127.8   141.0   252.3   320.1   362.5   395.5   437.1   494.5   584.5   836.3  2624.2  5220.2  73562.2    73758
read      293.3   289.7    80.4   128.2   141.4   237.6   295.9   328.7   352.5   381.6   425.0   532.7  1558.1  3432.7  7722.9  99812.0    99742
read      341.5   366.8    80.4   139.4   156.0   271.4   332.4   368.8   397.5   435.6   497.4   634.8  2139.8  3979.9  7895.2 109412.8   109462
read      334.6   379.0    74.4   130.9   145.5   253.0   315.6   353.1   383.1   425.2   502.1   736.5  2104.5  4200.6  7957.5  94515.2    94453
read      344.2   235.9    80.4   136.9   155.0   307.5   386.7   432.1   464.6   502.2   548.0   620.3   936.0  2969.9  7344.3  44126.6    44096
read      432.8   613.6    80.4   138.9   156.2   283.8   349.6   392.4   428.7   485.7   607.8  1464.5  3437.5  6638.2  8400.6 100362.8   100467
read      264.5   110.7    93.8   169.3   186.1   251.2   278.6   295.1   309.0   325.0   345.8   383.5   505.0  1537.8  3456.6   8528.4     8576
read      396.2   374.8    80.4   135.9   153.2   295.2   381.0   449.8   515.6   602.7   725.9   977.2  1827.0  4248.3  7852.9  59286.6    59359
read      259.5    86.4    93.8   164.4   180.4   248.7   276.5   293.1   306.3   321.3   343.4   378.8   496.9  1223.6  1944.5   7669.4     7614
read      426.9   432.6    74.4   138.1   155.6   297.3   384.6   462.7   547.0   666.7   838.9  1197.9  2155.0  4273.9  7983.9  60205.2    60329
read      360.6   256.6    74.4   139.1   159.1   327.5   409.6   453.6   484.8   520.7   565.8   634.1   941.8  3308.3  7725.1  43711.6    43762
read      521.4   794.3    80.4   134.7   151.8   282.1   353.7   402.5   447.6   524.2  1176.6  2449.6  3854.1  7693.9  8852.0  67015.6    67038
read      325.1   220.2    80.4   146.4   166.4   297.0   354.8   386.3   408.7   435.7   471.3   533.5  1022.2  2868.5  7650.5  26211.8    26095
read      503.6   801.9    80.4   133.9   150.9   282.0   351.6   398.1   438.0   498.8   654.3  2526.0  4076.0  7659.2  9163.3  71146.0    71173
read      293.2   279.7    80.4   130.6   144.6   239.9   296.3   328.9   353.3   383.7   427.5   523.0  1485.4  3397.2  7493.4 109221.2   109276
read      288.4   120.1    86.8   161.9   182.9   273.5   312.0   334.8   351.1   370.5   396.3   439.1   620.1  1398.3  3265.4  13230.0    13150
read      483.5   587.8    80.4   137.7   155.3   296.7   381.5   460.1   561.4   734.1  1033.2  1634.9  2870.0  6359.2  8127.4  61123.8    61250
read      389.9   504.0    80.4   138.2   154.1   275.5   343.3   387.1   424.0   477.1   579.3   900.6  2969.3  5526.4  8084.6  84614.6    84472
read      325.9   264.1    80.4   133.8   148.6   262.0   331.3   376.2   415.3   469.5   552.8   713.8  1303.5  2913.3  7503.1  82140.8    82226
read      319.8   175.3    86.8   144.0   164.5   299.1   357.1   388.0   410.1   436.1   470.0   528.4   810.1  2151.0  4108.3  27774.8    27671
read      416.7   601.9    80.4   137.3   154.1   282.5   349.2   390.5   424.9   472.9   568.6   966.0  3347.5  7020.9  8127.5  98834.2    98736
read      285.1   190.5    80.4   134.2   149.2   252.4   309.5   341.4   365.1   394.1   434.7   513.6   801.8  2749.4  4888.7 106530.2   106314
read      270.6   171.2    80.4   131.3   145.2   241.1   296.3   326.7   348.6   374.5   410.1   472.1   709.1  2477.5  4880.7 105075.2   105027
read      268.8   163.5    80.4   131.0   144.8   240.6   296.8   327.7   349.5   374.8   408.5   467.1   654.9  2249.1  4380.5  96797.0    96867
read      380.1   429.2    74.4   135.0   150.8   270.5   343.3   395.5   442.8   514.1   631.0   969.6  2360.2  4274.6  7980.4  89727.6    89493
read      371.6   265.5    80.4   138.9   157.9   321.5   414.2   466.8   505.3   549.5   609.1   706.8  1212.1  3247.4  7459.1  50489.2    50538
read      322.9   180.6    80.4   148.9   171.0   303.6   357.2   385.7   405.2   430.1   462.6   517.7   873.6  2328.1  4055.1  22218.8    22083
read      392.6   332.1    80.4   141.5   162.6   338.4   431.2   481.5   516.9   558.5   614.2   715.3  1590.5  4511.4  7810.2  48562.8    48618
read      365.1   490.3    80.4   135.0   151.0   267.1   327.7   363.0   390.7   428.2   492.0   700.1  2989.1  5540.9  8071.4  94339.2    94298
read      449.9   672.6    80.4   134.8   150.7   277.9   342.7   383.5   417.1   466.5   577.0  1790.0  3480.8  7331.5  9038.7  63521.6    63579
read      436.1   656.0    80.4   133.1   148.6   275.6   342.5   385.1   420.9   470.5   562.2  1599.3  3511.9  7218.9  8124.1  64583.2    64573
read      305.3   251.3    74.4   129.4   143.3   256.8   326.7   368.1   399.1   437.4   491.3   585.2  1069.2  3203.0  7696.9  77080.2    77178
read      322.4   179.2    80.4   144.4   163.6   299.3   360.6   393.0   416.9   445.8   483.9   543.1   823.7  2172.1  3865.6  30098.6    29824
read      624.3   862.2    80.4   140.1   159.5   302.2   385.5   466.6   632.3  1232.7  1785.3  2575.2  3855.5  7820.7  9347.8  64356.8    64495
read      319.0   187.9    86.8   151.8   173.6   300.7   352.4   379.1   398.4   421.6   451.6   502.5   851.1  2222.8  7150.0  20918.8    20917
read      445.2   634.9    80.4   136.2   153.0   282.1   354.9   402.5   447.4   517.3   683.0  1491.3  3390.1  7335.3  9669.7  85648.4    85651
read      408.2   431.6    80.4   134.7   151.0   285.8   365.5   425.4   487.3   593.7   784.3  1184.8  2142.8  4404.7  8109.4  61982.2    61935
