Random waveform, supplied seed
Total number of intervals = 320 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072)
Average QPS expected = 57359
Timestamp start: 1777735488005
Timestamp end: 1777737088381

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      421.1   681.1    74.4   130.5   145.9   262.3   329.7   372.0   405.3   452.8   535.8  1393.8  3845.6  7565.8 10165.4  83232.4    83230
read      212.7   101.3    93.8   139.3   148.2   198.0   224.5   239.0   250.5   264.9   284.4   318.0   417.1  1429.1  3298.0   5491.0     5484
read      329.7   273.0    80.4   124.2   139.6   278.4   361.4   411.0   446.2   487.1   539.5   628.2  1169.2  3590.8  7589.7  55390.0    55611
read      288.1   148.4    86.8   134.8   151.9   275.0   325.4   354.1   373.7   396.0   423.3   462.8   577.6  2040.2  3667.9  20924.2    20774
read      467.2   717.2    80.4   137.7   155.7   286.0   355.7   398.4   433.7   488.3   611.2  1802.4  3876.0  7577.8  8138.7  96756.8    96726
read      300.2   170.8    80.4   125.3   142.2   280.4   343.4   378.4   402.3   429.7   463.0   512.6   653.2  2181.6  4037.0  32292.4    32442
read      384.7   593.1    80.4   126.3   140.3   255.5   320.6   364.2   398.4   442.3   506.8   791.3  3290.0  7173.5  8134.0  72817.6    73039
read      273.7   165.9    74.4   121.2   133.8   237.9   303.4   342.2   373.6   412.0   459.5   529.7   691.9  1950.1  3997.7  73960.6    74055
read      305.5   162.5    80.4   119.4   134.0   278.8   359.6   403.8   434.0   466.6   506.4   566.5   696.1  1399.6  4087.8  51106.2    51197
read      312.2   191.6    74.4   121.9   136.5   272.5   354.2   404.3   439.3   479.4   529.9   607.5   836.9  2269.2  3734.7  59344.2    59442
read      292.3   157.0    80.4   125.2   141.4   280.3   340.0   372.7   394.5   418.9   448.4   492.0   589.0  1582.3  5665.3  35727.0    35654
read      541.8   873.5    80.4   138.0   155.9   283.2   346.6   390.6   428.8   497.1  1169.8  2696.0  4336.8  7784.3  9544.0  78812.0    78747
read      287.6   139.7    74.4   125.2   140.4   273.1   335.5   371.2   395.4   422.4   454.9   499.9   587.4   746.0  3726.8  42330.8    42212
read      308.1   140.8    74.4   126.5   142.7   288.9   366.4   407.4   434.7   464.7   500.0   547.9   640.3   857.3  1602.7  52473.2    52488
read      293.4   132.8    80.4   127.6   143.5   282.6   344.8   378.8   401.0   426.7   456.8   498.7   579.2   707.9  3905.1  37044.6    36950
read      262.3    84.7    80.4   139.9   156.6   258.2   295.5   315.4   330.5   348.2   370.9   403.6   467.4   571.9  1601.5  16769.0    16762
read      436.5   699.7    80.4   130.6   146.0   261.8   321.3   362.2   396.5   445.7   542.4  1683.5  3865.8  7383.1  8118.4  79632.4    79473
read      404.5   536.6    74.4   130.4   146.6   278.4   348.7   395.7   432.7   481.2   559.6  1232.8  2944.1  5579.6  8100.1  61564.0    61431
read      372.5   514.0    74.4   131.8   147.2   256.1   318.5   360.4   395.6   445.1   534.1   814.4  2934.6  5471.8  8022.3  87394.8    87172
read      321.6   334.6    80.4   139.6   155.5   259.0   315.6   349.0   374.6   407.9   458.6   572.3  1711.1  3745.1  8008.7 108093.6   108181
read      299.7   187.2    80.4   130.9   144.9   250.7   317.3   361.0   397.1   446.7   519.9   638.5   924.0  1613.7  3961.0  80601.2    80515
read      315.1   164.2    80.4   130.0   146.6   292.6   366.3   405.9   432.8   463.2   500.8   554.6   682.6  1744.6  2835.8  37331.2    37149
read      264.4    94.2    86.8   144.7   159.9   256.1   294.1   314.5   330.1   348.9   372.9   410.4   502.7  1011.4  1845.9  13435.4    13444
read      431.2   695.6    80.4   130.6   146.0   264.6   333.3   379.1   414.3   457.7   523.9  1547.2  3901.2  7553.4  8106.6  72186.0    72057
read      267.1   140.4    74.4   124.9   138.0   236.5   297.6   334.8   365.0   399.6   440.6   498.8   616.9  1385.3  2963.5  70067.2    70041
read      269.5   160.8    74.4   127.4   140.6   232.1   289.8   326.1   358.0   396.8   447.3   518.4   680.6  1955.0  3488.4  90412.2    90162
read      311.7   171.6    74.4   126.1   140.9   277.2   355.8   403.0   436.4   475.2   526.5   600.6   776.3  1486.7  3346.2  52123.6    52082
read      298.4   132.2    80.4   135.9   153.3   286.1   344.9   376.3   397.4   421.6   450.8   493.4   584.9  1421.4  3309.9  24394.4    24258
read      484.9   769.8    80.4   133.3   149.7   275.2   349.0   398.5   436.8   490.5   609.9  2334.9  4027.2  7642.7  8218.8  72288.0    72013
read      339.4   249.2    80.4   128.2   143.1   276.2   359.7   414.7   456.8   509.0   587.7   742.0  1299.9  2494.3  4017.8  58064.2    58012
read      321.2   190.9    80.4   127.9   144.1   292.1   371.1   415.5   446.4   481.6   523.8   583.8   727.0  2391.1  4779.0  45370.2    45398
read      339.4   190.3    80.4   127.9   144.5   306.7   403.6   451.5   483.8   519.5   562.8   627.7   790.1  1925.7  4343.2  50328.6    50177
read      313.2   175.1    80.4   127.5   144.1   294.8   366.3   403.2   428.3   456.2   489.7   538.4   668.7  1593.7  5623.5  34481.2    34504
read      536.3   836.7    80.4   133.6   150.6   279.1   348.5   396.6   438.6   514.9  1358.3  2596.4  4038.5  7739.1  9556.6  66010.2    66010
read      290.4   200.5    74.4   127.1   140.1   246.5   314.9   360.3   395.7   439.5   496.2   581.8   788.9  2020.6  7887.4  74022.2    73937
read      324.5   217.6    80.4   128.5   143.3   279.6   358.8   407.9   444.6   488.4   544.3   638.7   990.8  2452.4  5054.2  55153.6    55020
read      322.8   179.0    74.4   129.3   144.6   285.2   366.1   415.5   451.0   492.7   546.9   636.2   860.9  1443.7  2643.7  53376.8    53235
read      396.7   559.3    74.4   134.2   150.5   266.1   326.4   364.4   395.5   438.1   518.4  1375.8  3247.1  5557.2  8085.5  97750.6    97743
read      212.8   130.5    93.8   140.8   150.3   198.8   223.4   237.5   248.7   262.2   279.9   308.5   413.9  1276.8  7137.6   5428.4     5419
read      262.1   123.5    86.8   137.6   152.6   251.8   290.7   311.6   326.8   345.4   370.5   407.0   524.0  1456.4  3835.9  14688.8    14764
read      236.8   240.4    86.8   139.7   150.2   211.5   239.9   256.4   268.7   283.5   303.7   342.1   744.5  3427.6  7950.9   7493.0     7451
read      341.2   299.0    74.4   123.8   140.3   297.8   388.0   432.7   462.2   496.0   537.2   602.4  1064.0  4644.4  7735.5  48172.8    48208
read      260.0   116.1    80.4   134.6   150.2   252.2   291.4   312.4   327.8   346.3   371.3   406.5   491.1  1079.7  4070.5  16007.4    16149
read      425.4   678.9    74.4   129.4   144.7   259.9   323.2   362.4   393.7   435.6   517.7  1595.3  3659.4  7536.5  9101.2  78970.0    78989
read      269.9   132.8    80.4   134.8   151.5   258.1   300.0   322.1   341.5   364.2   392.6   433.3   539.8  1459.4  4059.3  18899.2    18886
read      469.6   734.3    80.4   133.5   149.9   278.8   349.2   394.0   429.9   484.4   619.1  1885.1  3912.1  7653.1  9131.8  76000.6    75954
read      303.0   179.2    74.4   120.8   135.8   275.4   348.9   389.9   417.5   448.9   487.9   544.4   744.9  2118.8  3533.7  44462.8    44409
read      263.2   115.9    86.8   134.1   149.9   254.6   295.0   316.8   333.7   353.8   379.8   419.4   509.4  1220.2  2561.2  16531.4    16431
read      473.4   738.0    80.4   134.6   151.4   275.4   341.6   386.2   425.9   491.3   659.5  2086.3  3846.9  7587.3  9281.4  85871.8    85707
read      315.4   220.7    80.4   123.7   138.1   273.2   349.1   397.9   433.4   474.6   528.3   618.1   934.0  2463.2  7339.6  58456.8    58253
read      295.9   339.6    80.4   130.5   144.8   237.6   293.2   323.1   345.5   372.9   409.2   477.0  1907.1  3674.6  7870.0 103896.6   103867
read      264.0   103.7    80.4   130.5   146.6   255.5   298.2   320.9   339.6   361.4   388.2   426.6   506.8  1055.8  2441.9  21642.4    21604
read      415.0   633.2    80.4   130.3   145.9   264.1   330.7   371.1   405.6   462.2   576.8  1304.3  3531.0  7129.7  8127.3  90355.4    90401
read      280.3   180.1    74.4   122.5   135.2   236.4   302.7   343.2   378.0   424.1   482.2   570.4   801.9  2074.8  3952.7  84195.4    84467
read      264.9   198.6    74.4   124.8   137.9   221.8   277.0   308.7   331.4   359.9   398.8   482.9  1075.3  2357.3  5133.3  99687.8    99700
read      288.7   172.4    80.4   123.6   139.6   270.1   325.9   360.5   384.5   411.3   444.2   495.4   649.1  1838.9  7070.3  32017.0    32052
read      265.0   114.3    80.4   131.6   147.9   256.0   297.8   320.1   338.7   360.1   386.3   425.5   516.6  1197.3  3394.4  18193.0    18173
read      437.6   544.3    74.4   130.0   145.9   274.4   356.2   424.4   501.0   637.6   867.0  1417.4  2738.8  6223.9  8070.9  67572.4    67789
read      331.7   267.5    74.4   121.7   138.2   293.2   383.1   428.1   458.0   491.8   532.9   593.0   886.3  4151.9  7573.4  51780.8    51929
read      408.2   595.3    80.4   128.8   143.7   264.6   335.1   383.1   423.4   477.6   568.2  1324.1  3253.5  6566.3  8096.4  83622.2    83850
read      269.9   127.8    80.4   137.7   154.1   260.2   301.5   323.8   341.3   361.8   387.4   426.5   521.9  1330.6  3992.9  18699.0    18614
read      304.7   192.9    80.4   128.1   145.4   285.6   346.9   380.7   402.4   427.5   458.5   505.3   712.4  2612.9  5438.0  29392.4    29315
read      415.8   606.9    80.4   137.2   154.0   270.5   333.1   372.3   405.4   455.5   547.8  1445.8  3419.5  6853.7  8095.5 108065.4   108090
read      277.8   130.8    80.4   127.3   143.4   265.2   313.6   342.8   364.9   389.7   419.8   463.1   571.5  1398.6  3468.3  27043.8    27024
read      343.2   378.2    80.4   121.3   137.6   292.3   379.9   424.6   454.6   487.9   529.3   592.7  1342.9  6282.2 11187.0  49944.4    49907
read      231.4   118.5    93.8   138.4   150.0   219.4   250.5   268.1   280.7   295.6   316.0   349.6   442.0  1456.8  4932.1   9036.8     9150
read      304.3   160.8    74.4   122.4   138.9   284.8   353.5   390.0   413.9   440.3   471.5   523.4   747.8  1684.8  3166.7  34186.6    34328
read      340.5   291.7    74.4   123.4   139.8   295.5   388.8   435.1   466.0   500.5   541.6   606.4  1081.1  3839.9  9089.6  52081.8    51881
read      264.4   169.3    86.8   137.0   152.7   251.0   290.0   310.8   325.7   344.5   369.7   408.1   507.5  2572.2  5510.5  14562.4    14569
read      415.1   680.4    80.4   128.3   143.1   258.2   323.3   362.0   393.0   434.9   515.7  1398.2  3814.0  7393.2  8892.1  81310.2    81517
read      273.1   170.9    80.4   121.6   134.2   235.5   302.0   341.0   373.0   411.9   460.1   530.5   695.9  1889.1  4703.3  79039.0    78694
read      299.9   230.7    80.4   127.3   140.3   237.5   304.4   350.4   393.7   452.7   532.2   660.2  1083.3  2491.1  6851.1  93473.4    93409
read      297.4   162.2    80.4   122.1   137.3   277.2   343.1   381.3   407.0   436.3   470.6   524.8   661.4  1731.6  3754.7  39099.4    39093
read      274.3   143.6    80.4   133.5   150.6   263.5   307.5   331.3   348.6   369.4   395.4   433.4   538.2  2007.8  3418.9  18777.0    18729
read      424.9   644.1    74.4   127.3   141.9   255.8   318.1   359.2   394.1   445.1   552.0  1732.9  3164.0  7163.3  9602.4  70828.4    70818
read      279.3   133.3    74.4   130.9   147.2   268.7   316.3   343.8   363.6   386.0   413.2   454.5   546.1  1561.9  3467.7  21960.0    21942
read      471.8   748.7    80.4   134.4   151.5   274.7   340.5   383.8   422.3   481.7   617.3  1950.4  4002.6  7613.9  8442.7  91759.4    91810
read      309.9   243.9    80.4   121.1   136.5   280.8   352.1   391.5   418.1   447.5   482.8   536.7   735.4  3873.6  7617.3  39820.2    39588
read      310.5   189.6    80.4   120.0   135.6   287.6   364.4   403.2   429.2   457.9   493.4   543.9   701.9  2187.0  4492.2  40921.8    40957
read      334.7   237.5    74.4   123.8   139.1   281.4   370.1   426.2   466.5   513.2   576.0   682.5  1113.1  2509.3  5829.6  62423.0    62645
read      253.1   110.8    86.8   133.5   149.7   243.5   280.4   299.8   314.4   332.9   358.3   398.5   510.1  1225.0  3000.7  15600.6    15539
read      399.3   584.9    80.4   136.9   154.0   277.7   340.2   378.3   410.7   458.9   541.5   734.6  3379.8  6990.0  8124.2 107625.0   107672
read      291.2   155.9    80.4   125.5   141.9   273.5   328.9   363.2   387.9   415.9   450.7   502.3   657.6  1551.4  4942.6  32981.6    32954
read      343.1   262.5    74.4   126.2   141.0   278.1   363.3   422.4   466.8   520.3   595.9   751.6  1338.0  2383.7  7460.0  58918.6    58866
read      292.7   126.1    80.4   133.6   150.9   277.1   331.5   364.2   387.4   413.6   446.5   499.3   634.4  1233.8  2246.8  23723.0    23739
read      343.2   223.1    80.4   129.5   145.1   293.2   382.0   436.5   476.9   525.1   588.1   698.3  1085.8  2086.8  3635.8  54648.4    54701
read      386.3   363.3    80.4   129.4   145.0   277.9   358.9   429.1   498.8   598.9   747.6  1055.3  1852.4  3142.1  7742.8  60645.4    60706
read      306.5   295.8    74.4   127.8   141.0   249.7   314.1   354.1   387.4   431.1   494.4   600.5  1251.0  3951.5  7624.6  72331.8    72350
read      312.0   240.5    80.4   125.8   139.4   266.1   335.2   382.2   418.1   461.8   520.3   622.1  1014.7  3061.7  6760.6  58617.4    58661
read      314.5   179.1    74.4   127.2   143.4   291.4   363.0   400.8   426.9   456.6   493.8   549.8   723.2  2169.8  4441.6  34980.0    34912
read      441.9   646.2    74.4   138.3   156.1   286.4   355.7   401.0   441.3   501.3   595.9  1475.1  3605.8  6883.7  8091.3 103120.0   103268
read      309.3   174.6    80.4   129.6   145.7   285.1   351.6   392.7   421.4   453.8   494.0   553.4   700.4  1797.0  3284.4  38767.6    38703
read      460.2   657.3    80.4   138.2   155.3   290.1   365.5   421.3   472.7   550.1   680.2  1531.8  3586.8  7121.2  8111.9  83196.8    83358
read      339.1   262.7    80.4   128.9   143.7   276.5   351.7   403.6   447.1   503.0   586.1   748.8  1314.6  2773.8  6280.0  57298.2    57408
read      293.4   264.1    74.4   130.5   144.3   242.7   300.6   332.0   355.5   385.1   427.9   539.7  1376.5  3439.9  7286.8  86814.0    86837
read      298.3   163.6    80.4   126.9   142.3   278.8   339.0   374.4   399.2   428.0   463.5   516.6   661.5  1969.4  3951.6  33591.6    33517
read      460.1   729.0    80.4   128.7   143.3   269.3   335.7   381.6   420.1   472.9   585.6  1948.9  3830.9  7540.0  8831.5  66239.8    66204
read      278.6   159.8    80.4   124.0   137.0   241.3   307.8   347.3   380.5   421.5   472.8   549.1   733.8  1518.1  3599.4  73772.0    73758
read      306.8   315.1    80.4   131.8   146.6   243.0   298.7   330.3   354.7   385.6   430.9   572.7  1751.1  3440.1  7588.3  99787.4    99742
read      264.6   130.1    80.4   135.3   150.3   243.7   295.0   322.8   343.1   367.8   398.8   449.0   582.0  1281.3  3131.1 109514.4   109462
read      248.6   116.5    74.4   126.8   139.9   226.9   281.0   309.6   328.9   351.1   380.1   424.6   532.6  1112.5  2936.8  94525.0    94453
read      305.8   173.8    80.4   126.0   141.3   279.9   349.1   391.8   421.8   456.5   499.3   562.4   696.2  1654.7  4934.7  44138.6    44096
read      416.0   594.3    80.4   139.5   156.8   274.0   337.8   379.6   414.5   463.3   547.1  1467.1  3363.9  6669.2  8707.5 100357.8   100467
read      232.4    83.8    86.8   144.4   156.0   221.8   252.7   270.0   282.8   297.2   317.4   351.9   431.0   750.5  2512.8   8558.0     8576
read      333.8   262.8    80.4   128.7   143.0   272.3   345.8   396.9   436.6   487.1   557.1   715.6  1471.0  2522.8  7015.5  59312.2    59359
read      230.5   142.8    86.8   143.3   154.6   217.2   246.0   262.6   274.0   289.0   308.1   340.4   431.5  1957.0  5862.6   7623.2     7614
read      398.8   387.3    80.4   130.7   146.9   281.2   365.5   436.0   508.4   615.8   780.2  1130.2  1950.2  3186.3  7928.8  60190.6    60329
read      321.1   178.6    74.4   127.8   144.0   292.5   371.9   416.4   447.1   481.9   525.2   589.1   754.9  1867.3  3428.0  43828.0    43762
read      477.1   746.2    80.4   131.8   147.5   275.2   345.7   394.3   434.7   495.3   638.6  2112.7  3907.0  7625.7  8923.6  67072.8    67038
read      298.6   154.2    80.4   132.7   149.8   282.0   339.6   372.4   394.9   420.6   452.2   499.7   642.0  1979.7  3280.2  26142.6    26095
read      502.7   821.9    74.4   129.6   145.6   271.1   341.8   390.4   429.3   481.8   617.2  2572.7  4083.7  7686.3  9142.1  70992.2    71173
read      290.9   291.0    74.4   129.8   144.1   237.4   292.1   322.7   345.9   375.3   417.4   502.4  1560.6  3454.1  7734.4 109268.0   109276
read      255.7   103.3    80.4   143.7   159.0   245.0   281.2   300.9   315.2   333.8   359.1   397.8   491.3  1174.9  2458.9  13125.2    13150
read      405.8   422.0    74.4   129.2   145.2   282.1   372.7   447.0   513.5   614.4   781.8  1145.2  2071.2  4527.2  7871.8  61013.2    61250
read      295.3   304.2    74.4   129.3   142.9   241.9   302.0   337.6   366.2   401.5   451.7   537.9  1186.9  4300.7  7775.8  84343.4    84472
read      276.1   160.8    74.4   129.4   142.7   238.7   298.5   337.3   369.5   409.9   461.4   533.5   689.1  1911.6  3722.0  82184.2    82226
read      293.2   154.2    80.4   132.2   148.5   277.5   333.2   365.9   388.8   414.5   446.7   495.5   608.8  1511.6  3510.4  27577.8    27671
read      434.1   652.4    80.4   139.0   156.4   279.7   346.2   389.2   424.4   474.9   573.9  1449.5  3663.7  7245.5  8126.3  98438.4    98736
read      253.5   125.6    80.4   130.1   143.7   229.0   280.5   309.9   330.7   355.8   388.4   435.9   565.4  1511.0  3626.3 106058.6   106314
read      241.0    99.2    74.4   126.5   139.3   218.5   269.0   298.2   318.3   342.2   372.7   418.9   511.8   841.7  1714.8 105231.0   105027
read      242.7   109.4    80.4   125.3   138.2   219.0   272.5   303.0   323.0   346.9   378.4   424.2   514.5   758.9  2562.3  96836.2    96867
read      251.1   107.2    80.4   128.7   141.8   228.4   283.8   313.7   334.6   359.3   390.5   435.2   535.6   814.8  2426.5  89594.2    89493
read      331.1   235.6    80.4   129.8   146.2   290.9   373.7   422.3   456.6   495.6   544.9   623.6   860.2  2917.1  7804.9  50354.0    50538
read      301.1   147.7    86.8   139.7   157.8   288.0   342.5   373.9   395.4   419.8   449.9   494.7   603.9  1475.4  2991.9  22055.8    22083
read      353.9   252.9    80.4   130.3   148.0   312.8   409.6   458.0   490.9   528.9   576.4   649.7   947.5  3481.6  7562.3  48359.6    48618
read      413.4   593.2    80.4   133.4   150.0   270.5   334.0   374.4   409.7   460.8   550.1  1492.2  3404.6  6242.1  8086.7  94511.8    94298
read      284.7   169.9    80.4   128.2   141.3   254.6   318.8   356.6   385.3   419.8   464.4   533.5   687.8  1950.0  4753.4  63530.6    63579
read      291.0   168.5    80.4   128.9   142.2   258.2   324.5   366.4   398.5   436.6   485.9   556.3   721.9  1786.9  3953.9  64587.6    64573
read      303.2   194.0    80.4   130.2   144.1   253.8   323.1   370.5   408.8   459.4   525.2   631.7   931.3  1817.0  3933.4  76995.8    77178
read      306.4   157.8    80.4   132.6   149.8   288.6   351.1   386.0   409.6   436.4   469.3   520.6   650.4  2066.0  3409.4  29662.2    29824
read      379.8   524.8    80.4   127.7   141.9   256.6   319.9   360.9   394.3   436.7   509.1  1209.5  2790.3  5904.9  8082.1  64461.6    64495
read      291.4   123.3    80.4   138.6   156.2   280.2   330.5   359.8   380.2   402.6   431.4   472.8   579.9  1268.0  2556.9  20938.4    20917
read      441.8   664.5    80.4   133.7   150.3   273.8   345.5   396.0   439.2   503.3   628.0  1484.4  3722.0  7371.9  8639.8  85547.4    85651
read      281.6   141.2    80.4   126.2   139.4   254.4   318.2   358.5   389.0   424.6   467.7   531.8   664.0  1047.6  2735.4  61737.6    61935
read      343.0   194.1    74.4   129.0   146.5   307.0   401.1   450.7   485.0   523.7   571.7   643.2   866.7  1784.0  3925.9  50295.6    50216
