Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1777730626350
Timestamp end: 1777731826643

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      292.6   139.4    93.8   143.5   158.5   278.7   328.2   354.4   372.5   395.1   425.0   478.9   716.7  1580.9  3413.7  37715.6    37799
read      263.0   137.8    93.8   149.5   165.4   249.3   279.8   296.5   311.6   329.9   355.3   400.4   637.9  1477.2  5083.1   8322.6     8296
read      356.3   491.4    86.8   138.8   153.7   268.8   325.3   355.8   377.8   404.8   450.3   600.1  2896.9  5983.5  8862.6  69440.1    69443
read      293.3   147.7   101.3   161.1   181.0   283.9   319.7   340.3   355.3   372.6   396.6   434.7   607.8  1171.8  7226.7  12515.0    12517
read      311.4   142.5    86.8   145.3   162.0   297.2   350.6   379.4   400.0   427.0   465.3   546.7   723.3  1125.9  3169.4  43573.7    43591
read      316.3   136.2    93.8   156.4   176.5   306.6   355.2   381.0   399.0   421.5   450.4   500.4   640.1  1265.7  4049.2  20446.3    20430
read      334.4   417.7    86.8   139.3   153.9   262.3   322.8   356.2   380.8   411.7   460.1   588.3  2638.3  5312.0  7995.3  93800.4    93758
read      275.0   128.7   101.3   156.2   174.0   267.7   298.7   317.2   330.9   346.0   367.4   400.5   534.6  1272.5  5678.7  10495.2    10485
read      304.2   159.4    93.8   156.1   175.9   294.8   337.0   359.7   375.0   394.8   420.1   462.3   628.3  1483.4  4766.3  16545.9    16518
read      332.9   438.1    86.8   140.6   155.8   267.6   325.4   357.1   379.8   407.2   448.7   547.4  2592.4  6405.4  8501.7  83135.6    83230
read      245.3   102.5   101.3   154.5   167.6   235.8   263.2   276.7   287.7   299.7   318.8   352.5   467.5   953.8  2526.2   5472.3     5484
read      310.8   181.3    86.8   140.7   155.7   283.6   345.9   381.1   405.8   437.2   484.6   577.3   795.1  1898.4  5347.7  55513.1    55611
read      313.8   157.9    93.8   151.2   170.4   299.2   345.9   371.2   390.1   412.2   443.0   504.9   745.8  1901.8  4039.4  20853.7    20774
read      396.0   481.7    86.8   147.5   165.8   300.5   367.9   409.0   444.3   497.9   591.2   789.0  2916.6  5721.5  8104.6  96664.0    96726
read      326.5   195.6    86.8   142.7   160.7   304.2   361.6   393.4   417.0   445.6   486.4   565.5   801.1  2525.6  6198.9  32492.9    32442
read      335.3   393.1    86.8   139.2   154.0   269.2   328.4   360.2   383.1   411.1   455.4   590.7  2543.2  4641.1  7968.0  73099.5    73039
read      286.5   150.4    86.8   138.9   153.2   262.4   319.8   350.3   371.5   396.5   429.7   497.7   749.0  1640.8  3227.3  74103.3    74055
read      293.9   167.5    86.8   138.6   152.7   273.7   330.2   360.2   381.4   405.8   439.0   502.1   729.8  2074.7  4776.2  51238.4    51197
read      297.7   157.5    86.8   138.1   152.1   274.0   336.2   369.3   392.6   420.0   456.4   527.0   758.6  1771.4  3379.1  59484.8    59442
read      294.2   129.1    93.8   146.6   161.9   283.5   332.0   357.8   375.5   397.2   426.1   475.3   668.5  1215.6  3258.4  35594.9    35654
read      317.6   215.0    86.8   138.2   152.3   268.7   337.6   379.8   413.0   457.0   528.7   662.9  1041.2  2231.1  5623.3  78737.7    78747
read      280.9   127.2    86.8   139.8   153.6   271.0   320.5   346.5   365.6   387.2   414.3   458.8   595.1   993.7  3279.8  42158.2    42212
read      284.8   138.4    86.8   136.5   150.0   268.9   325.5   355.2   375.5   399.5   430.2   482.1   664.9  1309.2  3061.0  52483.3    52488
read      276.6   118.1    93.8   141.5   155.4   270.7   316.1   339.8   356.6   375.2   399.9   436.8   543.9   913.0  2934.8  36963.1    36950
read      289.8   124.4    86.8   149.1   166.7   284.4   322.7   344.1   359.7   376.2   398.4   434.0   580.3  1370.8  4062.8  16783.1    16762
read      341.9   477.3    86.8   137.3   151.2   257.9   316.0   347.1   370.6   399.0   440.0   552.5  2940.3  5525.8  8024.8  79395.3    79473
read      264.2   103.8    86.8   137.5   150.5   252.0   304.5   330.1   347.0   367.2   392.0   429.3   532.5   759.7  2057.7  61470.9    61431
read      262.7   129.9    80.4   134.4   147.6   240.3   296.5   326.2   346.5   370.1   399.3   446.8   598.3   940.2  3659.1  87145.7    87172
read      279.6   145.7    86.8   137.3   151.1   247.7   307.6   341.2   365.8   395.1   435.0   520.5   733.5  1231.9  3226.6 108099.6   108181
read      263.9   113.1    80.4   135.3   148.6   244.3   300.1   329.2   348.9   371.6   399.9   444.5   584.6   869.4  2554.9  80496.9    80515
read      278.6   113.1    80.4   143.6   158.1   272.1   316.8   340.6   357.8   376.9   401.6   440.2   549.3  1041.5  2766.8  37196.5    37149
read      284.8   125.4    93.8   155.5   173.9   279.2   313.1   332.6   346.1   363.7   385.1   419.8   542.6  1201.7  5439.4  13495.8    13444
read      340.7   475.5    86.8   141.4   156.5   270.5   326.2   356.3   377.5   403.0   439.9   531.5  2837.1  6434.6  8579.8  72106.5    72057
read      276.5   124.8    86.8   140.0   154.2   261.3   315.6   343.5   363.1   385.2   412.4   456.2   597.0   923.8  3879.9  69926.5    70041
read      279.6   139.1    80.4   140.3   155.0   259.9   314.6   343.5   364.4   388.3   418.9   468.5   637.0  1454.4  3717.0  90264.7    90162
read      289.1   141.6    86.8   139.8   153.9   271.7   327.4   357.7   379.0   403.8   436.5   494.2   665.7  1345.0  3618.9  52155.7    52082
read      325.6   148.8    93.8   152.6   172.5   311.4   363.5   392.1   413.0   438.6   473.4   540.7   704.3  1705.7  3278.5  24308.5    24258
read      374.3   503.1    86.8   142.4   158.1   280.5   341.2   374.4   399.9   433.6   495.0   692.8  2996.1  5915.9  8091.0  72049.5    72013
read      283.3   125.0    86.8   142.2   156.8   269.5   322.7   349.8   368.6   390.4   418.1   464.6   640.6  1075.1  2837.9  58053.8    58012
read      305.0   148.7    86.8   144.1   159.1   285.0   342.8   374.4   397.6   425.8   463.5   538.9   738.0  1393.2  3426.2  45327.5    45398
read      300.9   149.8    86.8   141.7   156.1   280.7   340.5   373.1   396.8   425.1   462.6   534.2   705.3  1337.8  3885.3  50176.3    50177
read      294.4   124.2    93.8   148.6   163.6   284.4   333.0   359.6   378.0   399.9   428.6   475.1   635.3   991.7  2660.2  34554.4    34504
read      302.6   157.9    86.8   140.3   154.6   274.5   340.6   377.1   402.8   433.8   475.1   554.2   756.7  1571.2  3138.4  66042.1    66010
read      301.5   177.4    86.8   139.3   153.2   268.0   335.3   373.4   400.8   433.1   475.9   556.2   790.9  2048.0  3896.6  73844.9    73937
read      296.5   158.5    86.8   139.8   153.5   273.4   333.7   366.9   391.5   420.9   460.2   532.4   704.3  1726.1  4403.7  55033.3    55020
read      296.0   149.1    86.8   139.8   153.4   274.2   334.2   367.6   391.9   420.7   459.4   531.1   707.0  1306.0  3545.7  53243.1    53235
read      291.7   233.4    80.4   138.5   152.2   250.7   308.3   340.1   363.2   390.6   428.1   507.2  1202.7  3364.0  6704.5  97800.1    97743
read      245.6    92.6   101.3   154.0   167.7   236.1   265.0   279.1   289.4   301.4   319.2   351.7   453.4   938.5  3167.9   5431.3     5419
read      297.5   119.1    93.8   157.0   176.5   289.6   328.8   350.5   366.4   385.1   408.4   450.0   599.3  1327.2  3099.2  14740.3    14764
read      260.4   106.3    93.8   156.0   171.8   255.0   282.9   297.3   309.8   323.1   342.9   373.0   464.3  1056.7  3285.2   7452.7     7451
read      303.4   183.2    86.8   142.5   157.9   280.9   338.0   369.7   392.7   420.2   457.6   530.7   742.3  1925.3  6201.1  48157.2    48208
read      302.4   171.6    93.8   157.5   177.2   291.8   331.8   353.9   369.7   389.0   413.2   454.7   608.7  1822.4  7763.0  16067.4    16149
read      348.4   438.2    80.4   141.6   157.1   273.8   331.9   363.9   387.7   417.7   463.8   595.5  2860.1  5097.8  8021.5  79007.9    78989
read      306.1   138.7    93.8   154.7   173.6   296.2   340.9   365.4   382.7   402.1   429.1   470.9   625.1  1529.0  4500.5  18906.9    18886
read      351.9   460.7    86.8   142.1   157.6   274.0   333.2   365.4   389.1   418.7   463.1   594.5  2857.6  5520.5  8086.7  75852.0    75954
read      277.0   124.5    86.8   142.6   157.0   270.5   315.8   338.6   354.7   372.8   397.2   435.1   566.9  1043.2  3901.5  44307.8    44409
read      261.5    87.7    86.8   156.1   172.3   260.7   287.1   300.5   311.5   323.3   341.5   370.3   440.7   858.6  3255.0  16372.5    16431
read      269.3   124.6    86.8   137.7   151.5   251.2   305.9   334.7   354.5   376.8   404.1   449.9   590.2   869.5  3372.2  85724.1    85707
read      268.6   108.9    80.4   139.7   153.6   259.2   309.7   334.5   350.9   369.7   393.5   428.9   522.2   752.9  2716.8  58253.4    58253
read      275.0   122.5    86.8   139.7   154.1   253.2   308.6   338.9   360.6   386.0   418.8   472.5   639.4   871.9  2954.0 103844.9   103867
read      266.7   107.8    93.8   154.6   170.5   267.4   295.5   310.6   320.2   334.2   349.9   377.0   452.1   843.9  3114.2  21632.1    21604
read      270.5   117.0    80.4   138.2   152.1   251.4   306.3   335.5   355.8   378.8   407.6   456.7   610.9   871.1  2806.4  90299.3    90401
read      268.5   114.3    86.8   137.4   151.0   250.9   305.6   334.4   354.2   376.1   403.5   449.0   597.1   846.3  2543.7  84498.5    84467
read      268.2   120.9    86.8   137.2   151.1   247.8   302.7   332.3   352.8   376.0   405.5   456.5   607.7   826.7  3072.0  99600.3    99700
read      267.8    87.6    93.8   149.4   163.9   270.6   304.6   321.1   333.7   346.2   365.0   391.9   449.5   633.4  2023.6  32093.5    32052
read      262.1   127.3    93.8   155.8   171.9   262.4   288.4   301.9   312.2   323.3   340.0   366.2   428.4   863.8  3172.5  18159.9    18173
read      265.3   116.5    86.8   137.2   150.6   252.3   304.7   331.1   348.6   368.7   393.5   430.2   531.7   765.8  3425.7  67676.0    67789
read      266.5    99.6    86.8   140.3   154.1   261.4   308.4   330.9   345.4   363.3   384.6   416.4   491.2   694.8  2155.1  51956.8    51929
read      262.9   109.4    80.4   135.7   149.4   245.9   299.7   328.3   347.3   369.3   396.5   435.8   547.9   769.0  2457.5  83900.3    83850
read      262.2   104.0    93.8   156.1   172.0   263.3   289.4   302.9   312.9   323.9   340.1   365.5   423.3   842.7  4843.2  18672.7    18614

Total QPS = 53841.1 (64609368 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15958513896 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,2.01%,100.00%
