Random waveform, supplied seed
Total number of intervals = 270 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002)
Average QPS expected = 57479
Timestamp start: 1778402647479
Timestamp end: 1778403997832

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      261.9   124.7    74.4   121.2   135.0   244.5   296.8   330.6   354.9   382.9   416.9   465.9   564.2   976.8  2852.4  49924.6    49907
read      221.8    74.5    86.8   147.4   160.9   214.7   237.7   250.7   259.9   270.0   284.9   311.9   379.1   703.3  3341.9   9151.0     9150
read      307.0   200.4    74.4   124.2   141.8   275.6   352.9   388.5   412.0   439.1   472.4   529.2   803.8  2364.2  6394.9  34276.6    34328
read      259.6   277.3    74.4   121.4   135.1   236.7   281.6   304.3   320.5   341.5   367.5   409.9   618.0  4556.7 10192.9  51897.8    51881
read      244.3   143.8    80.4   140.9   157.9   232.3   262.8   279.2   294.5   313.3   335.7   368.4   449.7  1848.9  5846.9  14612.2    14569
read      289.2   404.9    74.4   118.6   131.8   227.6   280.2   310.2   332.8   360.3   395.4   458.8  2420.6  5506.5  8361.3  81385.6    81517
read      235.8   103.9    74.4   116.6   129.1   217.1   269.0   295.3   315.6   339.3   368.5   409.3   498.7   726.6  2023.9  78682.6    78694
read      237.3   107.0    74.4   117.7   130.2   216.7   266.9   293.8   315.3   340.9   372.5   420.8   520.5   811.0  2238.7  93345.8    93409
read      251.0   108.0    80.4   123.9   137.9   241.2   281.5   305.9   325.0   348.2   377.0   420.1   511.2   963.2  2343.9  39072.8    39093
read      255.4   109.5    80.4   136.4   154.7   242.9   279.8   305.6   323.5   342.9   366.7   399.8   484.0  1261.6  3044.3  18707.6    18729
read      287.1   354.1    74.4   118.4   131.3   228.5   281.6   310.4   332.0   358.2   392.1   457.0  2067.8  4210.9  7982.4  70881.6    70818
read      260.8   104.7    80.4   134.0   152.3   247.5   289.8   318.4   337.7   359.0   384.4   421.9   502.8   823.9  3116.7  21929.6    21942
read      320.2   547.6    74.4   121.4   136.0   239.0   294.7   329.4   355.7   387.0   430.4   521.5  3129.3  7083.9  8662.8  91964.2    91810
read      245.7    99.5    80.4   124.6   138.6   239.3   277.9   298.1   314.4   334.2   360.1   398.4   483.7   713.6  2537.6  39563.2    39588
read      251.8    99.6    74.4   122.3   135.9   241.5   284.3   311.5   333.0   358.0   387.3   429.1   511.3   684.1  1123.2  40963.8    40957
read      262.9   169.4    74.4   116.0   128.3   234.1   291.3   329.0   358.6   393.6   436.7   501.0   632.7  1827.0  4548.8  62497.6    62645
read      246.9   163.4    86.8   138.8   156.1   233.4   265.5   284.5   300.6   319.2   341.7   373.4   462.6  1272.0  7000.7  15594.4    15539
read      299.8   357.6    74.4   123.2   138.3   238.6   291.3   324.0   350.0   383.1   428.7   518.9  2090.8  4368.7  7904.7 107548.4   107672
read      250.0   108.1    80.4   128.5   142.9   242.3   279.1   300.9   318.1   339.4   365.7   401.7   483.3   980.6  3143.0  33214.6    32954
read      260.5   146.1    74.4   116.3   128.6   235.4   291.5   327.7   355.9   389.4   430.4   490.4   612.2  1313.7  4854.3  58923.6    58866
read      240.2    88.6    80.4   134.0   149.4   233.1   264.4   281.1   294.4   312.3   336.1   371.6   454.9   774.9  2724.6  23812.2    23739
read      262.0   153.7    74.4   117.3   129.9   240.1   293.5   328.0   354.7   385.3   423.2   478.3   591.9  1747.8  4541.3  54543.8    54701
read      259.4   126.8    74.4   115.2   127.4   235.2   292.8   330.6   359.0   392.2   434.0   494.8   612.8   925.2  1827.4  60706.2    60706
read      264.8   144.2    74.4   115.1   127.1   227.4   291.4   335.0   369.6   411.3   464.8   541.1   688.5  1068.8  2120.3  72431.2    72350
read      260.8   145.1    74.4   116.9   129.3   236.9   292.6   328.6   356.2   389.0   430.0   490.9   612.4  1086.4  4216.7  58625.6    58661
read      248.4    96.8    74.4   125.5   139.8   240.2   278.8   302.6   321.1   343.1   370.6   406.1   483.3   692.5  2270.8  35192.4    34912
read      272.9   289.7    74.4   122.2   136.3   229.7   279.6   310.5   334.2   363.0   399.4   460.8   933.1  3483.9  7834.1 103086.8   103268
read      250.4   122.9    74.4   124.2   138.3   240.1   280.2   304.7   323.2   345.7   374.5   416.5   501.1   782.2  3750.7  38690.4    38703
read      244.4   139.8    74.4   116.8   129.4   218.3   270.9   299.7   322.3   349.0   382.9   434.4   637.4  1332.2  3916.9  83392.8    83358
read      240.5   104.5    80.4   120.5   133.7   230.7   278.3   301.2   317.9   337.8   362.0   395.1   462.2   588.0  2228.0  57679.6    57408
read      238.5   119.3    74.4   117.3   129.8   217.0   269.1   296.7   318.0   343.1   373.9   419.2   517.8   870.0  3865.4  87039.6    86837
read      250.7    94.3    80.4   128.7   143.0   243.1   280.9   303.9   321.3   343.7   370.2   408.7   489.7   670.6  2152.0  33514.8    33517
read      266.5   160.7    74.4   115.5   127.8   232.7   294.8   336.0   367.2   403.6   452.9   524.3   677.7  1613.2  4217.8  66250.6    66204
read      268.3   176.0    74.4   115.4   127.7   227.6   292.6   337.7   372.4   413.9   467.4   543.4   710.7  1573.6  4860.0  73827.4    73758
read      258.2   207.2    74.4   120.0   133.6   225.2   274.7   304.5   327.1   354.9   391.3   448.7   732.3  2868.5  7201.3  99602.6    99742
read      241.5   113.9    74.4   120.4   133.7   220.0   268.1   295.3   317.0   343.0   376.7   427.2   541.9  1019.2  2749.1 109715.6   109462
read      243.8   129.5    74.4   119.1   132.2   221.3   271.6   299.9   321.6   347.8   381.3   431.1   555.3  1097.0  4393.5  94307.8    94453
read      240.2    93.2    80.4   125.6   139.3   238.1   276.2   294.2   307.7   322.5   343.3   372.5   434.0   573.3  2740.2  44102.0    44096
read      244.5   120.3    74.4   120.0   133.3   222.6   271.7   300.3   322.0   348.2   382.4   433.0   559.5  1033.7  3348.6 100476.6   100467
read      214.1    79.4    86.8   143.4   155.6   205.9   227.9   240.6   249.9   260.8   273.7   299.4   369.0   779.5  3876.2   8591.6     8576
read      251.6   125.8    74.4   119.2   132.6   232.9   283.2   309.3   328.5   351.7   382.7   434.0   637.6  1415.2  2742.8  59024.6    59359
read      213.2   119.1    93.8   144.8   156.5   204.8   225.3   236.9   246.3   256.0   270.0   294.1   366.6   943.6  7201.4   7599.0     7614
read      255.3   130.9    74.4   119.5   132.8   235.6   287.4   314.5   334.7   358.7   389.8   447.4   677.1  1247.9  2504.0  60357.6    60329
read      249.3    87.7    80.4   128.4   142.6   247.3   287.8   308.4   322.9   340.4   361.9   392.1   454.2   587.3  1639.5  43904.2    43762
read      241.4   106.0    74.4   118.8   131.5   226.4   278.4   304.8   323.5   345.7   371.9   408.6   488.4   708.6  2791.3  67087.6    67038
read      242.4    86.5    80.4   131.1   146.9   239.5   270.4   287.4   300.0   317.2   339.0   370.4   434.3   581.2  2768.0  26148.6    26095
read      246.2   114.0    74.4   116.9   129.5   224.3   276.2   306.2   328.7   356.2   391.6   450.0   588.3   833.3  1906.3  71188.4    71173
read      250.7   138.9    74.4   122.9   137.0   227.5   275.2   304.7   326.7   353.4   388.6   442.6   582.0  1377.2  3870.9 109306.0   109276
read      236.6   118.0    86.8   143.1   159.7   226.3   254.7   269.9   282.0   298.1   319.5   350.6   429.8  1267.5  3138.3  13137.2    13150
read      254.4   137.7    74.4   120.1   133.5   234.9   286.0   312.5   331.9   354.7   383.9   432.9   684.9  1446.8  2893.6  61209.2    61250
read      241.7   110.0    74.4   118.2   131.0   221.5   273.4   302.3   323.8   348.4   379.2   423.1   520.0   970.6  2539.2  84516.6    84472
read      240.5   126.9    74.4   118.0   130.7   220.6   272.7   300.7   321.7   346.8   376.7   419.2   509.7   812.6  2985.9  82122.8    82226
read      243.9    85.4    80.4   129.8   145.5   240.8   272.9   291.4   305.8   322.8   344.5   376.4   437.0   582.3  1595.5  27788.8    27671
read      244.8   132.1    74.4   118.6   131.6   219.9   269.9   297.9   320.0   346.4   382.3   436.0   620.3  1238.6  3613.7  98794.0    98736
read      246.9   131.6    74.4   121.1   134.7   223.7   272.2   301.0   322.8   349.2   383.6   435.1   573.6  1463.3  3685.9 106484.6   106314
read      241.4   105.6    74.4   119.8   133.0   220.7   269.1   296.7   318.3   344.4   378.1   428.1   541.0   873.3  2088.3 104718.0   105027
read      242.5   121.2    74.4   118.5   131.5   220.4   270.0   297.9   319.8   346.0   380.0   429.1   549.1  1198.6  3254.3  96629.8    96867
read      236.1   106.0    74.4   116.8   129.3   215.8   266.6   293.4   314.4   339.4   370.5   416.4   515.8   822.2  1952.6  89581.8    89493
read      240.2    90.5    74.4   122.3   136.0   235.1   277.9   297.5   312.4   329.4   350.9   383.1   451.4   596.8  2388.5  50522.4    50538
read      238.7    79.5    86.8   139.1   154.3   233.8   262.9   277.2   289.8   304.9   324.9   356.3   420.2   608.1  2881.1  22061.8    22083
read      268.6   171.7    74.4   123.1   136.9   245.8   297.3   333.0   359.2   388.7   425.1   478.9   611.7  1585.9  7883.3  48486.8    48618
read      257.5   187.3    80.4   121.6   135.4   227.1   277.4   308.5   332.0   360.3   395.2   450.6   690.0  2507.9  6861.4  94379.6    94298
read      246.0    98.2    80.4   122.5   136.1   231.8   282.6   309.4   328.9   351.0   378.2   416.6   499.0   655.8  1256.5  63704.2    63579
read      244.3   107.6    74.4   121.4   134.6   229.4   280.3   307.4   327.0   349.4   376.2   413.9   493.2   647.0  1925.5  64761.0    64573
read      244.9   109.0    74.4   120.0   132.9   224.7   277.1   307.0   329.1   354.7   385.7   429.8   529.1   827.6  2682.7  77474.6    77178
read      250.1    94.9    80.4   131.9   146.9   242.9   277.4   299.0   316.7   337.5   363.1   399.9   471.6   626.0  2426.3  29871.0    29824
read      275.6   163.2    74.4   119.6   132.2   237.5   303.3   348.3   383.0   424.9   477.5   552.7   704.5  1337.1  4372.0  64465.8    64495
read      241.6    91.4    86.8   139.6   155.4   235.9   264.7   279.8   292.8   309.6   331.5   365.2   432.6   705.7  2117.6  21025.8    20917
read      259.8   212.3    74.4   119.1   132.0   224.8   276.2   307.5   331.3   360.3   397.0   461.6   847.8  2701.4  7753.3  85606.2    85651
read      241.0   107.7    74.4   120.2   133.0   228.8   277.5   302.2   319.8   340.9   366.6   401.4   477.3   634.8  1943.4  61813.4    61935
read      242.9    91.1    74.4   123.7   137.4   237.3   280.0   301.1   316.7   335.3   358.0   390.4   460.4   607.8  1731.8  50239.8    50216
read      240.0   116.1    74.4   118.5   131.0   222.1   273.5   300.9   321.2   344.9   374.2   414.7   498.6   671.8  3076.2  72329.8    72251
read      241.6   101.5    74.4   119.2   131.7   224.8   276.1   304.0   324.2   347.5   376.1   417.4   505.4   702.5  1506.4  71688.8    71798
read      240.3    93.8    80.4   141.3   157.4   234.4   262.4   275.9   289.0   304.3   324.7   356.6   423.0   684.9  3838.4  19733.8    19701
read      247.5   102.2    74.4   135.6   151.4   240.5   272.6   292.4   308.1   326.5   349.5   383.6   456.5   655.2  2752.6  25077.0    24952
read      252.7   172.4    74.4   119.2   131.9   223.1   275.2   306.6   330.0   357.8   392.4   448.2   673.0  2157.0  5849.9  81591.8    81838
read      250.2    86.4    80.4   135.0   150.6   244.0   276.8   296.8   313.1   332.5   357.2   392.9   467.1   667.6  2091.8  26623.8    26648
read      246.1    90.6    80.4   136.1   151.1   239.7   271.4   290.6   305.8   324.2   347.5   381.5   446.7   592.2  2915.1  24906.6    24837
read      255.1   110.4    74.4   133.0   148.0   245.8   282.2   306.0   324.2   345.8   371.8   409.3   495.2   781.2  4442.9  29411.2    29420
