Random waveform, supplied seed
Total number of intervals = 320 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072)
Average QPS expected = 57359
Timestamp start: 1777737099281
Timestamp end: 1777738699664

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      481.5   760.0    80.4   138.1   155.2   283.7   352.2   397.5   435.8   500.6   659.6  2023.6  4028.8  7775.2  9139.4  83293.6    83230
read      214.6   130.8    86.8   141.5   150.8   199.9   226.0   241.0   252.1   266.0   283.8   315.0   417.2  1421.2  7615.5   5474.0     5484
read      357.3   335.1    74.4   127.8   143.9   293.6   389.7   443.7   480.7   523.2   579.0   677.5  1490.0  4488.2  8083.1  55533.8    55611
read      283.2   170.6    80.4   132.8   149.9   267.6   315.0   342.2   362.6   385.4   412.4   453.7   590.8  2428.6  4589.0  20731.8    20774
read      371.8   561.4    80.4   130.1   145.1   255.1   316.4   349.5   376.0   411.1   468.5   677.3  3197.5  6032.8  8380.2  96687.8    96726
read      297.5   186.9    74.4   126.6   142.5   275.4   334.7   370.6   395.1   421.8   454.0   502.5   752.3  2379.4  4892.7  32488.6    32442
read      387.2   502.9    80.4   129.1   143.4   256.3   321.0   365.5   403.9   460.5   578.0  1331.3  2639.1  5013.8  8550.7  73131.8    73039
read      262.9   133.2    74.4   120.7   132.7   233.2   296.2   332.4   362.2   398.4   442.0   501.5   617.6  1185.2  2321.7  74272.8    74055
read      312.3   166.4    80.4   122.1   137.5   283.6   370.4   415.3   444.5   476.7   515.4   571.4   708.7  1635.6  2763.9  51262.4    51197
read      321.9   216.5    74.4   124.1   139.5   281.4   373.1   422.7   456.2   493.2   537.9   605.1   794.5  2758.3  6490.5  59545.4    59442
read      292.4   167.1    80.4   126.3   142.0   279.0   339.0   373.4   396.2   421.4   451.0   493.2   580.7  1668.7  7070.6  35678.0    35654
read      559.9   907.2    80.4   138.3   155.9   276.2   336.1   377.3   417.8   502.6  1456.3  2725.1  4336.5  7866.3  9685.1  78883.8    78747
read      287.8   138.5    74.4   125.6   140.4   273.1   334.9   371.0   395.0   421.5   453.4   498.4   587.4  1133.2  3720.7  42233.0    42212
read      300.7   138.4    74.4   125.1   140.6   281.5   356.4   397.1   423.9   453.0   487.2   536.0   635.8   957.5  1790.2  52564.2    52488
read      286.1   115.7    74.4   126.6   142.1   276.4   335.2   369.2   392.0   416.7   445.7   487.3   562.0   679.0  1292.6  36942.8    36950
read      261.0   101.0    80.4   139.1   155.0   255.7   293.6   313.6   328.2   345.5   370.0   404.4   474.2   598.9  2255.3  16737.0    16762
read      465.6   742.2    80.4   133.7   149.6   265.4   324.9   364.0   398.5   453.8   607.3  2157.6  3866.1  7568.2  9667.3  79354.4    79473
read      308.4   187.1    74.4   128.0   142.8   274.4   350.0   396.8   428.1   463.6   505.6   569.7   782.0  2033.8  4704.5  61551.4    61431
read      368.1   534.9    80.4   130.5   144.8   250.2   310.6   348.3   382.8   430.2   506.3   736.8  3034.8  5516.4  8112.5  87252.4    87172
read      311.0   301.1    80.4   139.8   155.4   255.4   310.1   341.3   365.5   395.1   435.0   519.0  1714.0  3374.7  7704.7 107998.4   108181
read      278.0   154.7    80.4   127.9   140.7   238.4   303.3   341.3   373.1   414.2   468.7   550.5   764.2  1337.6  2989.6  80516.2    80515
read      310.2   178.2    80.4   129.7   145.4   286.8   356.7   396.1   422.6   452.5   489.3   543.7   704.0  1893.6  4787.0  37202.6    37149
read      262.3   114.1    86.8   143.4   158.2   251.8   290.7   311.6   326.6   345.3   371.5   409.6   502.9  1182.3  4019.0  13395.2    13444
read      437.3   698.7    74.4   129.8   144.4   263.1   329.6   373.3   408.5   456.8   537.7  1641.7  3827.4  7539.7  8561.5  71840.2    72057
read      276.5   148.4    74.4   125.6   138.2   244.7   309.7   348.1   380.6   417.4   462.8   527.8   666.1  1401.1  2906.2  70154.0    70041
read      299.5   198.8    80.4   130.8   144.2   241.6   308.2   356.2   400.8   462.9   541.0   657.8   936.2  1790.0  4070.3  90114.2    90162
read      322.4   186.0    80.4   128.9   144.4   287.1   374.5   423.1   456.0   492.8   537.1   600.9   757.6  2175.4  4014.9  52137.6    52082
read      300.2   150.3    86.8   138.4   155.5   286.5   343.7   376.9   398.4   422.4   450.9   492.8   592.3  1592.8  5067.2  24325.4    24258
read      489.4   771.0    80.4   134.4   150.8   280.5   351.7   399.8   438.7   495.7   622.7  2449.4  3993.5  7606.7  9212.7  71951.4    72013
read      321.9   211.4    80.4   128.5   143.2   275.3   354.8   405.9   443.4   486.9   544.1   642.6   977.8  2352.5  4334.2  57876.8    58012
read      321.8   173.7    80.4   129.1   145.1   293.2   376.4   420.6   450.4   483.6   525.0   584.9   746.4  1669.7  3444.8  45423.0    45398
read      336.7   193.0    80.4   129.2   146.1   304.2   398.9   445.4   475.6   509.3   550.2   615.1   786.3  2270.8  3396.6  50199.4    50177
read      312.2   173.0    80.4   130.2   146.6   293.4   365.1   401.8   426.1   452.8   484.8   533.7   676.7  1736.5  3651.2  34510.4    34504
read      449.2   604.1    74.4   132.2   147.9   272.7   344.2   397.4   449.2   544.4   876.8  1657.1  2965.6  6922.0  8095.2  65898.2    66010
read      296.1   171.6    80.4   131.2   144.7   255.2   323.7   369.0   404.9   450.7   507.2   591.6   781.3  1600.6  3687.5  73820.8    73937
read      322.3   196.7    80.4   129.3   144.5   282.1   366.8   416.8   451.4   491.4   540.8   619.0   848.7  1978.5  5219.4  54995.4    55020
read      310.4   151.1    80.4   125.2   141.1   286.9   369.0   411.9   440.0   470.3   508.0   563.3   682.3  1111.4  2746.4  53201.6    53235
read      419.5   656.7    80.4   133.7   150.0   263.3   321.7   359.0   390.2   434.5   530.3  1468.0  3629.9  7172.5  9364.3  97798.0    97743
read      206.7    94.9    93.8   138.5   146.4   191.6   215.6   230.3   241.1   253.8   271.8   304.3   428.1  1376.0  2619.2   5480.0     5419
read      257.5   159.1    86.8   136.2   150.5   242.0   280.5   300.9   315.1   332.9   357.5   397.7   545.3  2204.1  4372.9  14750.6    14764
read      220.3   187.0    86.8   136.7   146.2   201.0   229.0   244.7   255.7   269.9   289.5   321.1   452.8  2281.0  7336.6   7430.6     7451
read      316.7   238.9    74.4   119.2   134.2   284.2   367.8   410.5   438.2   468.4   505.2   562.3   771.8  3225.7  7362.3  48204.0    48208
read      257.5   122.1    86.8   133.8   148.8   247.5   287.7   308.9   323.7   342.9   369.3   407.7   499.8  1372.7  3224.6  16125.8    16149
read      398.1   597.9    74.4   127.7   141.7   259.6   323.0   365.2   400.6   449.3   524.0  1267.8  3305.0  6161.5  8110.4  78787.2    78989
read      264.5   101.3    86.8   135.1   151.1   256.8   298.4   320.7   338.0   358.8   385.8   424.3   500.7   838.7  2523.4  18907.8    18886
read      379.3   556.7    74.4   125.1   138.7   248.1   310.3   347.2   379.8   423.2   493.5  1312.0  2933.0  6216.3  8072.9  75890.8    75954
read      300.7   178.2    80.4   122.2   136.8   275.6   346.2   388.3   415.8   446.0   482.8   537.1   682.4  2206.2  4056.6  44298.6    44409
read      262.2    93.0    80.4   136.2   151.9   255.5   296.5   317.4   333.3   351.8   376.8   414.5   497.4   876.6  1787.0  16495.8    16431
read      440.3   677.9    80.4   135.4   151.4   274.6   341.7   385.2   422.5   477.3   593.7  1521.6  3756.1  7322.3  9002.5  85550.0    85707
read      317.7   217.3    80.4   127.6   142.1   275.0   351.5   400.4   434.4   473.8   524.4   606.4   949.3  2722.2  4023.5  58234.6    58253
read      339.4   428.2    74.4   135.3   150.5   253.7   311.8   344.5   370.3   401.4   448.3   578.8  2855.5  3890.1  8026.1 103860.8   103867
read      277.5   126.3    86.8   135.4   152.8   266.6   311.9   336.9   356.3   379.3   405.8   446.5   539.8  1558.8  3004.0  21528.8    21604
read      406.1   599.8    80.4   133.2   148.8   263.3   327.8   370.3   406.2   460.3   557.7  1245.3  3404.5  6297.9  8561.1  90306.6    90401
read      285.8   176.3    80.4   127.0   139.8   241.4   308.9   351.0   388.2   433.6   492.6   581.6   807.0  1731.7  3891.8  84308.6    84467
read      300.7   310.8    80.4   130.5   144.5   238.1   296.9   330.3   356.0   390.3   442.6   580.4  1576.3  3608.5  7942.9  99850.0    99700
read      283.6   126.7    80.4   125.0   141.0   269.5   324.2   357.5   381.8   407.4   437.4   483.0   591.5  1221.9  2146.4  31899.8    32052
read      266.7   106.2    86.8   134.5   150.3   258.8   301.6   323.6   341.2   362.6   389.0   426.6   504.2  1127.4  2009.9  18141.6    18173
read      413.9   525.4    80.4   129.9   145.2   270.2   343.2   396.9   446.3   528.3   707.0  1360.1  2765.9  5099.0  8050.2  67975.6    67789
read      331.4   214.6    80.4   126.1   142.0   295.2   388.4   435.2   466.3   500.6   541.6   603.9   822.4  2452.4  5465.6  51954.6    51929
read      347.2   485.0    80.4   125.9   139.8   245.2   308.6   350.0   385.4   428.6   486.7   615.5  2883.8  5334.1  8022.1  83807.6    83850
read      267.1   119.8    80.4   133.6   149.5   255.5   297.6   319.5   337.6   359.6   388.0   429.5   548.8  1517.0  3160.3  18602.8    18614
read      284.1   130.3    80.4   123.3   139.1   271.2   328.0   361.8   384.7   408.4   436.2   478.4   584.1  1306.3  2284.2  29362.2    29315
read      462.9   671.3    80.4   144.1   163.8   297.9   364.8   410.7   452.6   513.2   622.6  1579.5  3687.5  7043.0  8989.9 108077.4   108090
read      287.4   147.2    80.4   129.9   146.5   272.5   325.0   356.3   379.1   403.3   434.1   478.2   592.6  1757.6  3656.5  27004.4    27024
read      318.4   215.4    80.4   121.5   137.2   285.3   372.2   415.5   443.9   474.6   511.9   571.2   786.8  2733.1  5100.8  49721.8    49907
read      226.7    88.9    86.8   137.7   148.6   216.4   247.5   264.0   275.3   291.4   311.9   343.8   430.6   827.5  2466.4   9137.8     9150
read      305.6   236.9    74.4   123.7   139.9   281.4   348.7   386.5   410.5   436.2   468.2   519.8   789.1  2173.6  9821.9  34164.4    34328
read      324.3   251.5    80.4   119.9   135.2   285.7   377.0   421.7   451.2   483.6   523.3   583.3   829.2  3376.1  7637.3  51941.4    51881
read      254.9   105.0    86.8   137.1   152.0   245.8   284.2   304.0   318.3   336.9   362.0   399.5   487.7  1275.9  2897.8  14569.6    14569
read      390.9   656.2    74.4   129.2   143.9   253.8   314.5   353.7   386.8   429.6   492.7   716.1  3670.9  7629.2  8752.1  81364.8    81517
read      269.7   162.8    74.4   125.9   139.0   234.2   294.2   330.7   361.1   399.0   445.6   508.8   650.1  2076.5  3455.0  78782.2    78694
read      272.0   172.2    80.4   128.1   141.4   232.7   290.0   325.9   357.7   399.9   454.8   530.2   695.4  2098.7  4598.6  93392.4    93409
read      306.4   230.3    80.4   122.3   137.7   277.7   345.8   384.5   409.1   437.2   471.4   527.2   850.6  3150.3  7724.9  39103.4    39093
read      267.3   117.0    80.4   133.1   149.0   257.6   300.9   323.8   341.5   363.6   390.5   428.4   521.0  1388.1  3031.1  18719.0    18729
read      336.5   379.6    80.4   124.3   138.0   251.2   317.1   360.8   396.8   443.4   516.3   783.0  2050.1  4318.3  7892.5  70814.6    70818
read      277.2   147.4    80.4   130.5   147.1   263.7   311.6   338.4   358.8   382.3   409.3   451.3   562.1  1807.0  4291.9  21884.8    21942
read      448.5   727.0    80.4   134.0   150.7   277.8   347.7   394.7   432.6   488.3   585.7  1444.8  3932.7  7598.9  9472.2  92008.2    91810
read      299.5   189.4    74.4   122.9   138.1   275.4   341.7   381.0   406.4   435.2   468.5   519.8   678.0  2532.4  4356.3  39272.4    39588
read      321.4   317.0    80.4   120.7   136.1   283.1   360.2   400.4   426.5   455.1   490.3   544.1  1140.3  4146.8 10764.1  41046.2    40957
read      325.6   248.7    74.4   123.7   138.6   271.4   355.9   410.2   448.2   491.8   546.4   638.9  1137.4  3036.2  6292.9  62812.4    62645
read      262.4    97.4    80.4   138.2   153.4   254.6   294.9   315.7   331.5   350.0   375.8   413.6   498.1  1070.1  1967.3  15529.4    15539
read      549.6   751.6    86.8   178.1   206.8   364.7   451.0   512.0   564.1   632.3   748.3  1623.6  4261.1  7688.8  9349.3 107530.2   107672
read      305.7   204.2    80.4   131.5   148.1   283.5   343.8   381.5   406.3   434.1   468.2   521.3   686.8  2287.1  8626.5  33018.0    32954
read      352.2   289.0    80.4   130.7   146.5   286.3   372.7   429.5   472.6   528.0   601.2   739.8  1339.3  3556.8  7432.3  58840.4    58866
read      299.8   144.2    80.4   137.8   155.1   286.2   341.3   373.4   394.6   418.4   447.0   491.6   623.2  1737.5  3058.1  23632.4    23739
read      331.6   235.9    80.4   128.3   144.0   286.8   374.2   424.7   459.6   500.0   550.1   634.5   942.3  2836.5  7571.1  54613.4    54701
read      355.9   309.5    74.4   130.7   146.0   274.1   350.4   404.7   453.5   524.6   638.7   865.6  1590.9  3006.0  7581.9  60672.2    60706
read      393.7   578.6    80.4   130.1   144.3   260.9   326.2   370.2   406.0   453.4   526.0   978.4  3179.8  6182.7  8091.9  72231.2    72350
read      335.2   242.4    80.4   129.8   144.5   276.9   355.2   409.4   450.2   502.7   578.0   727.2  1218.5  2319.6  5437.4  58485.0    58661
read      311.2   150.3    80.4   130.9   147.2   292.1   363.9   402.9   429.4   458.5   493.5   543.5   650.4  1418.8  2764.3  34921.8    34912
read      417.5   614.9    74.4   136.7   153.6   276.9   343.5   386.3   420.7   466.6   539.9  1276.0  3398.3  6308.2  8097.2 103232.6   103268
read      307.6   172.3    80.4   129.4   145.0   283.0   350.8   392.2   420.1   451.8   490.6   546.2   695.7  2034.5  3722.6  38678.8    38703
read      487.4   741.7    80.4   139.8   157.3   290.6   366.7   418.2   461.7   528.0   686.1  1867.4  4004.2  7562.2  8123.2  83334.0    83358
read      310.6   190.0    80.4   126.8   140.9   270.6   346.4   396.1   431.2   470.6   523.4   610.2   867.3  1799.2  3867.9  57454.4    57408
read      345.5   311.2    80.4   135.6   150.9   264.0   334.6   388.1   436.0   508.5   616.2   806.0  1526.8  3369.5  7671.9  86947.8    86837
read      304.6   171.8    80.4   131.3   147.8   283.8   345.5   383.6   408.5   436.6   471.3   526.1   664.1  2238.6  4474.8  33358.8    33517
read      449.4   620.2    80.4   130.9   146.5   270.9   343.1   396.8   445.4   540.7   851.6  1625.0  3079.1  7089.2  8098.6  66054.0    66204
read      416.0   653.6    80.4   130.3   145.0   261.7   327.0   370.8   406.1   455.0   532.7  1399.0  3626.6  7352.9  8111.0  73374.2    73758
read      291.9   287.4    74.4   129.1   142.5   232.1   287.9   319.3   342.9   373.2   417.8   537.0  1572.5  3320.1  7247.8  99769.2    99742
read      243.3   110.1    80.4   128.2   140.9   219.9   269.2   298.2   318.6   342.6   373.6   421.4   526.9   986.4  3470.5 109410.8   109462
read      267.9   185.8    80.4   127.3   140.2   226.9   282.9   314.3   337.4   366.5   406.3   491.7  1035.1  2030.2  4346.1  94516.4    94453
read      322.6   194.7    80.4   129.2   145.3   292.2   372.2   416.1   446.2   480.0   522.5   584.9   746.4  2455.8  4677.3  44084.2    44096
read      402.4   612.8    74.4   134.0   150.0   262.6   325.0   362.8   392.8   431.0   493.8  1380.6  3448.5  6760.1  8123.6 100480.2   100467
read      233.5    86.8    93.8   146.0   157.7   222.6   253.5   270.8   284.0   299.2   318.9   354.4   433.8   827.9  1971.7   8588.2     8576
read      343.8   259.6    74.4   128.3   143.4   281.4   365.1   422.5   466.7   522.0   598.0   749.5  1275.7  2537.6  6357.5  59299.2    59359
read      229.1   111.4    93.8   146.0   157.0   217.1   245.5   262.0   273.8   289.2   308.8   341.2   434.5   985.6  3820.6   7664.8     7614
read      376.1   353.2    74.4   130.5   146.0   280.2   363.4   427.9   489.3   574.5   700.1   953.1  1726.2  3111.9  7654.0  60232.4    60329
read      318.4   204.3    80.4   127.7   143.1   287.7   366.4   409.6   439.0   471.9   513.7   576.7   764.0  2269.4  6338.9  43703.4    43762
read      405.4   524.5    80.4   128.7   143.1   259.0   327.7   376.6   418.7   479.7   680.7  1465.4  2685.5  5014.2  8094.9  67170.2    67038
read      295.6   123.4    86.8   134.1   150.7   281.8   339.9   374.0   397.0   423.0   454.9   501.6   611.3  1051.5  1637.5  26083.8    26095
read      480.5   743.4    80.4   130.8   146.0   267.8   336.7   385.7   428.0   492.4   730.4  2241.7  3783.8  7625.5  8960.1  71309.2    71173
read      310.7   331.9    80.4   138.0   153.2   253.1   308.7   340.0   364.1   393.4   432.6   508.2  1737.3  3674.1  7832.8 109493.4   109276
read      265.5    97.7    86.8   150.1   165.5   254.8   292.6   312.8   327.6   346.1   373.0   413.2   509.2  1083.6  2275.9  13135.2    13150
read      303.7   216.1    80.4   126.0   139.7   260.4   328.2   374.3   408.7   449.1   500.6   589.8   993.4  2621.7  4706.0  61225.0    61250
read      303.9   217.7    80.4   129.9   143.4   245.1   313.2   362.1   403.9   462.1   537.5   654.0  1027.4  2419.4  5259.3  84475.8    84472
read      292.8   209.9    80.4   127.9   140.8   241.0   308.5   353.8   393.1   443.2   507.8   608.0   878.7  2285.3  6330.2  82393.4    82226
read      295.9   142.2    80.4   133.8   150.5   280.5   337.0   370.6   394.0   420.2   451.7   498.1   614.8  1487.3  2898.8  27695.8    27671
read      404.4   608.7    80.4   134.6   150.9   269.8   334.1   373.2   404.7   450.9   535.1   868.6  3491.5  6939.9  8127.8  98496.8    98736
read      264.6   122.9    80.4   134.8   149.5   241.6   295.1   324.4   345.8   371.9   403.7   456.0   585.5  1207.9  3160.1 106047.2   106314
read      261.1   115.1    80.4   133.6   148.0   238.7   292.4   321.1   342.4   368.1   400.0   449.9   565.5  1099.6  2441.1 105000.0   105027
read      247.1   111.5    80.4   127.6   140.3   223.8   277.7   307.8   328.1   351.7   382.6   426.7   523.4  1047.1  2345.2  96754.4    96867
read      265.4   152.3    80.4   128.1   141.0   230.6   288.1   321.7   349.4   385.6   432.2   504.5   673.8  1677.4  4055.7  89265.6    89493
read      320.5   194.9    80.4   127.6   142.8   283.8   367.6   415.4   447.7   484.7   531.6   604.8   810.4  2192.4  4518.3  50560.6    50538
read      287.9   117.2    80.4   136.5   153.1   277.1   329.2   359.7   380.6   403.0   430.7   469.8   567.8  1105.9  2344.9  22101.0    22083
read      342.4   231.7    80.4   130.7   147.7   306.4   400.2   446.9   478.1   513.1   556.9   625.8   823.0  2554.6  7189.5  48696.8    48618
read      399.2   585.9    80.4   135.9   151.7   268.8   331.1   372.1   407.1   455.9   533.2  1037.1  3436.4  6881.9  8125.2  94607.4    94298
read      275.8   145.0    80.4   125.3   138.1   247.2   311.5   349.1   380.1   415.3   458.0   519.0   643.2  1210.8  2397.6  63539.6    63579
read      273.8   151.0    74.4   124.3   136.8   245.7   308.7   345.3   375.9   410.8   453.9   513.8   639.1  1220.7  3684.9  64875.0    64573
read      297.2   191.9    80.4   130.2   143.3   249.7   317.3   364.7   402.4   451.3   512.7   606.9   852.2  2396.9  4139.5  77329.2    77178
read      298.0   146.0    80.4   131.4   147.7   281.7   342.2   377.7   400.7   426.8   458.4   503.7   615.0  1685.4  3238.0  29729.2    29824
read      346.4   372.7    80.4   129.8   143.8   269.0   341.0   390.1   427.8   475.9   542.9   711.8  1972.7  4802.4  8033.9  64341.4    64495
read      284.4   115.0    86.8   139.5   156.5   274.1   321.7   350.1   370.2   392.8   420.1   459.5   547.9  1145.9  2620.2  20940.2    20917
read      399.4   600.6    74.4   130.6   145.5   258.9   324.5   367.9   403.5   456.5   543.2  1061.5  3414.9  6937.7  8072.2  85545.8    85651
read      323.8   233.3    80.4   127.7   141.5   265.0   339.9   390.9   430.9   482.8   558.9   724.1  1210.7  1999.7  5264.6  62017.4    61935
read      322.3   177.4    80.4   127.9   143.5   288.2   375.8   422.9   455.5   492.5   538.0   607.1   780.7  1547.8  3607.9  50126.6    50216
