Random waveform, supplied seed
Total number of intervals = 320 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072)
Average QPS expected = 57359
Timestamp start: 1777465469020
Timestamp end: 1777467069395

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      302.5   175.4    80.4   145.8   165.8   281.6   329.5   356.6   374.4   397.2   427.8   484.7   896.4  2169.2  4011.0  20812.8    20774
read      502.8   738.6    74.4   141.8   162.3   305.7   377.2   430.7   483.2   571.4   749.6  1933.4  3908.5  7691.0  9263.4  96582.2    96726
read      307.5   230.3    80.4   136.3   154.6   285.2   343.0   374.0   395.9   421.4   453.7   502.8   699.2  3485.7  8126.6  32415.0    32442
read      437.1   553.1    80.4   130.8   146.8   270.1   348.0   410.4   481.5   623.1   875.0  1464.8  2746.2  6325.0  8567.5  73156.6    73039
read      281.7   205.4    74.4   123.3   136.8   244.6   309.9   348.4   378.7   415.7   462.7   534.2   730.6  2583.9  7386.8  74284.2    74055
read      329.5   249.6    80.4   127.7   144.2   289.4   372.1   415.9   445.9   479.6   522.3   586.7  1108.0  2983.5  7498.7  51212.4    51197
read      332.8   215.2    74.4   130.6   147.8   290.5   380.5   429.7   464.0   503.2   551.2   629.1   884.1  2541.4  4648.3  59451.2    59442
read      306.3   162.6    80.4   136.4   154.6   293.3   354.4   384.9   405.3   429.7   459.7   503.9   615.4  1789.4  6007.5  35686.6    35654
read      397.0   583.3    80.4   131.6   147.0   256.4   317.9   359.8   394.4   442.5   523.3  1345.0  3146.1  6150.5  8133.2  78884.0    78747
read      298.9   132.0    80.4   134.3   151.3   285.4   348.5   381.7   404.1   430.4   462.5   508.4   603.6   834.0  2977.0  42283.6    42212
read      306.8   146.4    80.4   130.4   147.3   287.9   362.8   400.7   427.0   456.2   491.5   541.1   643.2   863.8  3515.2  52420.6    52488
read      295.3   116.6    80.4   134.3   152.0   286.5   346.4   376.5   397.1   420.7   449.6   491.8   576.0   732.5  1875.5  36896.2    36950
read      273.6   101.0    86.8   151.6   171.1   268.4   304.1   323.0   338.6   356.4   377.6   412.1   486.0   645.8  3399.2  16708.0    16762
read      416.6   503.5    74.4   133.1   149.0   265.7   341.9   397.5   453.6   549.2   791.3  1442.6  2543.8  4795.4  8047.6  79470.2    79473
read      318.3   175.7    80.4   131.8   148.8   287.0   368.7   412.7   443.4   477.2   519.0   581.7   751.6  1814.5  3892.7  61418.8    61431
read      394.8   579.8    80.4   131.3   146.8   257.1   318.0   358.4   391.5   438.4   530.3  1219.5  3109.1  5836.6  8096.0  87044.2    87172
read      321.5   367.1    80.4   131.9   146.9   247.4   303.6   336.1   361.3   393.3   441.9   580.9  2013.4  3751.5  7815.8 108064.6   108181
read      326.6   277.2    80.4   133.3   148.6   265.0   335.8   383.1   424.9   483.0   563.2   695.8  1142.8  3418.7  7842.4  80552.0    80515
read      316.7   170.4    80.4   137.9   155.7   295.1   364.1   399.4   424.8   453.2   487.7   539.9   697.0  2003.6  4480.9  37150.0    37149
read      276.6   112.9    93.8   156.2   174.9   265.8   301.4   321.4   337.9   356.6   380.0   420.6   548.1  1331.8  3141.2  13519.4    13444
read      485.0   727.7    80.4   130.5   146.3   266.8   338.4   391.8   437.7   513.0  1037.6  2103.3  3539.0  7622.0  8689.8  72013.4    72057
read      496.8   752.3    74.4   132.7   149.4   271.0   337.7   383.5   429.8   549.4  1120.7  2073.9  3809.2  7645.7  8630.1  69968.0    70041
read      314.7   240.0    80.4   130.2   144.6   249.5   315.8   362.3   404.5   470.7   564.6   714.6  1163.7  2680.5  4731.1  90048.6    90162
read      324.4   207.9    80.4   132.2   148.9   286.9   366.8   412.4   444.7   481.8   528.0   600.0   863.4  2405.7  5088.7  52212.6    52082
read      311.0   173.4    86.8   147.4   167.1   292.3   347.6   376.1   395.6   418.9   449.1   498.3   800.1  2186.5  4358.2  24240.2    24258
read      376.9   521.7    80.4   129.0   143.6   254.4   317.7   358.4   390.9   434.6   508.0  1137.6  2818.3  5732.9  8165.6  71968.6    72013
read      327.2   237.1    80.4   131.5   147.5   278.8   357.0   404.2   441.3   485.3   542.9   637.7  1041.4  2999.1  7075.3  57818.6    58012
read      341.7   204.6    74.4   138.5   156.8   308.9   393.1   436.7   467.6   502.8   545.9   614.3   852.7  2313.5  4957.4  45421.0    45398
read      342.0   199.1    80.4   134.9   153.0   307.9   399.2   445.5   476.4   510.5   552.8   619.2   847.6  2174.6  3693.3  50196.6    50177
read      324.8   200.8    86.8   138.2   157.0   300.2   368.8   403.3   428.0   456.4   491.7   545.7   809.4  2633.9  6433.7  34343.2    34504
read      447.6   546.0    74.4   135.2   152.5   292.5   384.2   455.6   523.5   625.0   802.8  1350.1  2903.9  5661.2  8576.9  65900.2    66010
read      422.0   665.5    74.4   130.6   145.8   260.2   320.0   358.3   389.2   433.0   519.8  1586.4  3511.0  7259.4  8251.9  73921.8    73937
read      333.2   181.0    80.4   131.4   149.0   298.5   388.9   436.6   469.4   506.4   552.7   624.5   800.6  1641.8  4236.3  54873.0    55020
read      320.8   218.0    74.4   131.4   148.9   294.6   373.6   414.1   441.6   471.0   508.5   566.4   704.6  1924.2  8442.4  53369.2    53235
read      355.6   509.3    80.4   133.6   149.4   254.6   310.3   343.0   368.9   401.9   457.3   649.7  2901.1  5533.8  9727.5  97837.2    97743
read      244.6   169.0   101.3   157.5   169.7   227.0   250.1   264.1   273.8   288.0   307.0   344.0   593.3  1922.1  7400.8   5456.4     5419
read      294.6   272.5    93.8   153.3   172.5   261.8   297.3   318.1   335.1   355.8   384.2   436.9  1254.7  4107.8  7991.4  14822.0    14764
read      250.0   140.6    93.8   157.4   171.9   237.8   263.9   278.2   290.0   303.8   321.2   361.7   488.6  1383.9  7297.4   7422.4     7451
read      347.1   375.0    80.4   129.4   147.4   296.9   379.9   422.3   451.2   483.5   523.9   588.6  1309.5  5793.6 10456.1  48095.4    48208
read      289.7   150.0    86.8   152.4   172.8   273.8   314.1   337.3   354.2   373.2   400.6   448.4   689.1  1675.3  4729.9  16109.0    16149
read      445.9   729.6    80.4   129.9   145.7   264.8   326.4   369.4   406.8   462.9   572.7  1631.0  3911.4  7766.5 10764.0  78881.4    78989
read      296.0   163.2    86.8   150.0   171.0   278.9   322.2   347.3   365.3   386.3   413.3   459.9   719.2  1975.3  4954.2  18920.2    18886
read      481.1   715.5    80.4   132.5   149.2   273.5   342.1   392.0   436.8   518.2   914.9  2017.7  3532.0  7618.6  9004.4  75993.2    75954
read      313.6   186.9    80.4   129.9   146.7   287.5   359.6   397.9   424.7   455.1   493.1   549.3   741.8  2291.3  4210.6  44293.2    44409
read      292.6   155.8    80.4   153.3   173.9   276.0   317.3   341.3   358.8   378.6   404.1   451.5   710.4  1921.2  6431.3  16498.8    16431
read      458.7   736.8    80.4   132.3   148.9   274.7   337.1   378.9   416.4   476.8   601.8  1762.0  3921.9  7729.2 11419.1  85740.6    85707
read      333.8   243.6    80.4   129.4   146.1   288.8   373.8   422.2   456.6   496.7   545.3   625.4   980.1  3246.1  6876.0  58369.0    58253
read      353.9   499.5    74.4   130.8   146.0   255.8   313.1   346.3   372.5   407.1   464.6   634.1  2918.4  5451.9  8069.5 103739.6   103867
read      290.3   136.9    80.4   147.0   167.0   275.9   319.7   345.9   364.4   385.5   411.8   456.2   620.4  1685.1  3881.7  21557.6    21604
read      430.6   636.3    80.4   136.0   152.9   277.0   340.7   384.2   423.8   486.2   597.5  1403.0  3584.4  6872.6  8092.0  90136.0    90401
read      302.6   297.9    74.4   127.9   141.7   247.5   312.4   356.2   392.9   440.7   504.5   604.1   990.5  4069.7  9812.0  84644.8    84467
read      370.2   497.7    74.4   132.5   148.7   261.0   323.6   364.6   398.4   448.4   537.4   822.7  3251.2  6020.8  8622.2  99745.4    99700
read      316.1   212.0    80.4   140.6   160.2   292.7   350.2   382.6   404.4   431.2   464.4   516.6   748.2  3192.1  6981.5  31975.0    32052
read      302.8   141.6    86.8   155.5   176.8   287.3   331.7   357.1   374.0   395.3   423.0   467.7   759.0  1723.0  3760.9  18129.8    18173
read      388.6   434.2    80.4   131.4   148.4   280.2   363.0   425.7   483.8   565.0   686.3   941.4  2169.2  5583.9  8000.7  67629.6    67789
read      349.5   247.0    74.4   132.4   150.9   308.7   400.8   447.6   479.1   514.0   557.1   627.0  1105.6  3072.3  7333.6  51807.8    51929
read      379.2   547.3    80.4   127.1   141.8   258.9   325.0   369.6   405.0   452.8   520.3   766.7  3082.1  6544.6  8515.0  83837.0    83850
read      292.9   159.2    86.8   151.0   171.3   276.6   319.1   344.3   362.9   384.2   411.2   458.8   665.6  1728.7  7486.3  18715.6    18614
read      344.9   377.6    80.4   139.3   159.2   296.1   358.0   389.5   411.4   436.6   469.4   529.2  1866.0  5418.3  8021.0  29248.8    29315
read      406.7   599.1    80.4   136.8   153.9   273.5   333.2   372.2   406.2   457.3   538.4  1062.5  3337.8  6428.5  8124.0 108024.2   108090
read      303.6   196.2    80.4   141.1   160.3   281.2   331.8   361.0   381.2   404.2   435.2   488.1   852.7  2590.4  7046.7  27016.2    27024
read      343.5   302.2    74.4   129.4   146.9   299.6   385.2   428.0   457.2   490.5   531.6   595.9  1307.1  3935.1  8512.1  49672.4    49907
read      256.8   137.8    86.8   154.9   171.4   244.0   272.6   289.2   301.2   316.9   340.6   379.2   515.0  1487.5  7316.0   9155.8     9150
read      337.0   330.4    80.4   131.0   150.0   294.6   362.7   397.0   421.1   449.1   485.7   548.6  1426.0  4752.2  8054.8  34353.4    34328
read      330.6   205.8    80.4   126.7   143.6   296.9   384.6   429.0   459.3   493.0   533.9   594.4   843.7  2354.4  4577.3  51765.8    51881
read      274.2   118.7    86.8   150.2   169.2   263.0   299.2   319.6   336.1   355.1   379.0   418.8   555.6  1490.1  4008.1  14526.6    14569
read      439.4   757.7    74.4   130.0   145.4   264.5   325.4   366.2   400.9   452.3   540.8  1491.5  4257.3  7733.1  9413.4  81344.6    81517
read      305.9   258.7    80.4   126.9   140.8   254.9   321.1   364.6   400.4   448.0   509.2   610.9  1026.8  3647.6  7377.7  78474.2    78694
read      356.2   426.9    80.4   130.0   145.2   257.0   321.4   366.1   404.5   466.4   571.7   846.9  2301.8  4583.3  9531.3  93320.4    93409
read      325.1   217.7    80.4   133.9   152.1   296.7   368.0   405.4   431.4   461.7   499.8   559.3   837.5  2794.4  7033.7  39001.6    39093
read      295.9   140.8    86.8   147.9   169.1   281.4   325.2   351.0   368.6   389.9   417.6   464.9   720.8  1660.9  3831.5  18776.0    18729
read      389.5   557.3    74.4   127.4   142.1   262.8   330.8   375.5   413.6   467.7   575.3  1116.7  2800.7  7503.9 12180.8  70732.6    70818
read      301.7   179.8    80.4   142.5   162.4   281.2   330.6   358.2   377.4   400.7   432.7   488.3   798.0  2160.4  6988.0  21821.8    21942
read      489.0   742.2    80.4   140.1   158.6   288.8   356.0   403.0   450.7   531.0   728.5  1883.8  3977.0  7554.1  8121.4  91797.4    91810
read      321.8   237.2    80.4   131.8   150.0   290.7   360.4   396.7   422.2   451.5   488.4   546.6   931.7  3356.8  7356.3  39735.2    39588
read      328.8   243.2    80.4   130.4   148.4   296.4   371.4   409.1   434.9   463.6   500.3   560.0  1089.0  3118.8  7552.0  41114.8    40957
read      349.8   334.4    74.4   128.7   144.9   281.6   366.9   419.1   457.2   502.7   563.7   679.5  1643.1  4080.6  7805.8  62612.4    62645
read      285.0   133.0    80.4   152.9   172.4   271.1   309.8   332.1   348.2   367.8   394.2   436.7   662.7  1534.7  3835.0  15569.2    15539
read      460.1   685.1    80.4   145.5   166.1   294.1   359.6   402.7   439.6   492.4   591.5  1545.1  3779.8  7545.5  8128.5 107668.8   107672
read      310.1   190.7    80.4   138.6   157.3   290.2   349.4   382.4   405.2   433.4   467.6   522.0   668.1  1899.2  8111.8  32908.8    32954
read      386.2   379.4    80.4   134.6   151.7   294.7   390.0   450.4   496.6   557.7   650.3   853.3  1963.5  4491.6  7886.1  59013.0    58866
read      326.3   196.1    86.8   149.9   171.3   304.9   362.5   392.5   413.9   438.4   470.5   529.2   820.0  2563.3  7177.9  23704.0    23739
read      384.9   398.4    80.4   134.6   153.8   317.3   416.0   467.7   504.3   546.4   602.9   706.4  1727.4  5337.2  9388.2  54592.0    54701
read      374.6   319.7    80.4   134.6   151.7   294.3   385.1   448.4   499.0   562.3   651.8   832.3  1591.5  3542.1  7664.3  60832.6    60706
read      412.9   598.6    80.4   130.0   145.2   263.2   325.8   366.6   400.5   452.3   548.8  1513.6  3124.3  6110.2  8113.1  72319.0    72350
read      332.2   223.4    80.4   132.1   148.2   284.3   364.9   415.2   452.1   496.1   554.1   656.5  1064.1  2396.8  4703.9  58629.4    58661
read      324.8   213.1    80.4   138.4   156.9   297.1   364.8   400.0   425.7   455.4   493.5   552.6   817.7  3020.3  7150.8  35047.4    34912
read      397.2   559.9    80.4   135.4   152.8   278.1   341.9   383.1   418.0   467.4   552.8   799.2  3135.6  6034.9  8873.9 103048.8   103268
read      325.4   199.2    80.4   138.2   156.4   297.9   368.5   405.2   432.5   463.7   503.0   565.2   773.3  2530.4  5459.4  38728.8    38703
read      464.7   707.7    80.4   134.3   151.5   277.3   342.9   388.6   430.3   501.1   672.2  1738.2  3842.9  7429.1  8444.8  83429.0    83358
read      344.5   257.7    80.4   132.9   149.2   287.8   370.5   423.0   462.9   511.7   578.7   703.5  1250.8  2724.8  7119.5  57409.8    57408
read      321.0   282.9    80.4   130.4   144.9   253.4   318.6   363.1   402.1   463.5   556.9   718.2  1328.4  3257.9  7324.0  86733.0    86837
read      312.4   220.5    80.4   138.1   155.8   289.5   349.9   384.9   409.2   437.6   473.7   532.2   711.0  2320.3  7003.2  33638.6    33517
read      408.5   424.2    74.4   131.8   148.3   278.2   363.3   438.9   524.8   644.1   811.1  1168.9  2071.8  4224.6  7900.3  66340.6    66204
read      370.3   492.1    74.4   129.5   144.2   259.8   323.9   366.5   401.0   450.1   526.2   794.9  2793.7  5153.8  8053.4  73532.2    73758
read      343.9   405.6    80.4   131.2   146.4   253.4   312.7   348.0   376.3   416.1   489.5   830.0  2307.6  3753.2  7980.4  99721.4    99742
read      264.8   158.1    74.4   130.8   145.1   237.9   289.6   317.6   338.5   363.5   395.9   452.2   685.0  2271.0  3470.0 109500.6   109462
read      344.5   393.1    80.4   131.7   147.2   254.5   315.5   353.5   385.3   430.1   518.0   831.7  2171.3  3889.4  7952.5  94239.0    94453
read      322.6   173.8    80.4   136.5   154.0   296.3   371.2   410.8   438.7   470.8   511.5   574.0   734.4  1958.9  3758.2  44084.6    44096
read      371.5   538.3    80.4   133.2   148.9   263.1   322.0   357.3   385.2   423.9   492.1   692.4  3062.3  6354.1  8068.2 100387.4   100467
read      254.2   105.8    93.8   157.8   174.0   241.6   269.8   286.1   297.5   314.0   337.0   375.9   490.7  1283.5  3154.4   8600.2     8576
read      343.9   263.7    74.4   130.6   146.6   285.0   370.8   424.7   465.0   513.7   579.8   698.0  1254.4  3087.6  7201.0  59213.6    59359
read      255.5   120.9   101.3   159.8   174.6   243.0   270.3   286.3   297.3   313.3   335.0   371.3   518.8  1416.5  5581.7   7618.0     7614
read      357.2   330.1    80.4   131.1   147.8   286.8   377.5   434.6   477.6   530.2   600.7   734.1  1374.4  4201.6  8110.8  60217.2    60329
read      333.3   194.4    80.4   133.5   152.0   304.6   385.2   426.6   455.4   488.3   529.0   590.0   842.8  2070.8  5010.9  43732.6    43762
read      470.6   588.2    80.4   133.5   150.6   280.4   360.8   434.0   535.0   716.6  1038.7  1621.8  2864.1  5933.8  8120.8  66982.8    67038
read      326.2   226.7    80.4   144.6   165.4   299.5   359.5   390.3   411.7   436.5   468.8   527.4  1064.4  2862.0  7578.9  26159.0    26095
read      487.7   694.3    74.4   135.7   152.6   279.6   352.5   406.6   460.4   552.1   914.9  2120.3  3287.2  7424.6  8129.8  71318.4    71173
read      328.5   367.7    80.4   134.7   150.6   260.6   317.6   351.2   377.7   413.3   468.9   598.3  1905.8  3905.6  7942.5 109267.2   109276
read      271.2   100.3    93.8   156.1   175.7   259.2   293.3   313.8   329.4   347.4   371.6   409.7   524.0  1240.9  2340.5  13200.8    13150
read      370.0   343.4    74.4   132.5   149.1   284.4   363.3   424.1   480.6   555.6   661.3   854.3  1620.9  4035.5  7751.2  61336.6    61250
read      346.2   484.9    80.4   128.6   142.6   250.2   311.7   350.8   384.1   429.5   495.6   630.7  2900.2  5512.0  8092.7  84509.6    84472
read      293.8   261.5    80.4   125.5   138.8   242.0   305.9   347.0   383.1   430.5   492.6   586.4   879.9  3793.5  7427.8  81884.2    82226
read      311.0   198.1    80.4   142.9   162.2   289.0   344.9   375.8   397.8   423.6   456.2   505.6   677.8  3072.5  7126.8  27735.2    27671
read      427.9   606.8    80.4   137.5   154.9   279.9   344.9   387.8   424.4   478.9   588.3  1441.6  3300.6  6301.3  8120.0  98670.2    98736
read      283.1   263.0    80.4   130.5   144.9   241.1   294.9   324.3   346.2   372.9   409.2   477.3  1286.7  3536.2  7334.5 106455.4   106314
read      253.1   149.3    80.4   127.2   140.4   227.9   279.6   308.1   328.0   351.7   381.6   429.6   590.9  2240.2  3611.9 104908.2   105027
read      303.8   295.6    80.4   130.0   144.3   245.0   301.6   334.1   359.5   391.9   442.1   589.3  1580.9  3424.8  7633.2  96638.8    96867
read      336.9   278.4    80.4   133.1   148.4   259.3   328.9   382.3   433.9   510.2   615.4   788.5  1401.0  2900.8  7295.9  89222.2    89493
read      333.6   192.1    74.4   134.1   151.7   298.1   382.9   429.3   461.7   499.0   544.8   617.9   839.0  2206.5  3678.4  50462.2    50538
read      313.2   167.9    86.8   149.8   171.0   294.2   347.9   376.5   396.1   419.6   450.0   500.4   787.3  2047.0  4063.2  22111.6    22083
read      346.2   232.0    80.4   134.8   153.3   308.6   396.5   441.7   472.4   508.3   553.0   624.4   954.3  2903.1  7349.5  48691.6    48618
read      404.8   575.0    80.4   134.4   150.9   266.0   327.5   368.8   403.6   460.2   576.3  1246.7  3320.3  6099.7  8089.3  94319.0    94298
read      291.2   182.4    80.4   128.4   142.0   259.7   322.9   361.8   390.9   426.1   470.5   541.4   757.8  2279.2  4783.5  63457.2    63579
read      421.6   438.0    80.4   135.6   152.7   285.9   370.2   445.5   528.2   652.8   841.0  1247.9  2194.1  3756.3  8009.9  64724.6    64573
read      375.2   486.3    80.4   134.7   150.3   270.0   338.4   384.7   424.8   481.9   570.6   781.7  2853.2  5455.3  8317.7  77258.0    77178
read      312.4   174.2    80.4   141.3   160.4   292.8   352.3   383.4   404.7   430.4   462.8   513.5   713.0  2136.0  5022.2  29688.0    29824
read      366.8   283.7    74.4   131.7   148.2   286.1   377.6   445.4   502.0   573.6   674.6   855.4  1412.3  2735.8  5101.2  64439.2    64495
read      306.8   162.0    86.8   149.2   170.1   288.9   339.2   366.4   385.5   406.9   435.9   487.3   781.6  2016.7  4502.3  21015.2    20917
read      460.5   696.3    80.4   136.2   153.0   279.4   346.0   391.6   432.1   501.5   652.1  1710.1  3723.9  7408.2  9119.5  85656.2    85651
read      342.9   270.4    80.4   131.7   147.6   280.7   358.0   409.2   452.5   507.3   585.4   729.6  1336.8  2943.9  7394.2  62181.8    61935
read      333.8   194.2    80.4   135.8   153.5   297.9   379.7   427.5   462.0   501.6   548.6   623.2   816.1  1899.5  4869.8  50094.2    50216
