Random waveform, supplied seed
Total number of intervals = 270 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002)
Average QPS expected = 57479
Timestamp start: 1778401234108
Timestamp end: 1778402584485

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      242.5   107.6    80.4   120.4   133.5   231.1   280.1   302.4   319.0   340.2   366.1   401.6   477.0   695.7  3341.9  58302.2    58253
read      254.9   122.9    74.4   120.8   135.2   231.6   283.2   313.4   337.8   366.9   402.9   462.3   607.3  1048.7  2186.4 103974.6   103867
read      253.4   131.8    80.4   134.3   152.0   239.7   273.0   292.2   308.9   330.7   358.7   399.1   521.3  1805.2  3011.2  21691.0    21604
read      270.9   334.1    74.4   117.0   130.0   221.3   273.6   301.2   323.0   350.8   387.3   446.8  1519.3  4602.3  7882.9  90008.6    90401
read      234.3   102.8    74.4   115.5   128.0   215.1   267.6   293.3   312.9   337.2   367.3   410.5   502.1   689.1  1434.9  84342.4    84467
read      239.6   109.0    74.4   118.1   131.0   218.3   268.5   294.9   315.8   341.9   374.8   425.8   542.6   920.6  2216.6  99514.0    99700
read      246.8    98.8    80.4   127.9   142.1   239.6   275.3   294.5   311.0   331.7   358.5   397.2   485.6   864.0  2518.2  32006.8    32052
read      258.6   261.5    80.4   136.3   154.3   241.6   277.4   299.3   318.1   338.1   362.6   397.2   482.2  1346.7 11444.1  18138.6    18173
read      264.5   244.6    74.4   117.6   130.4   227.3   280.2   306.0   325.9   351.0   383.6   441.3  1180.6  2978.4  7645.4  67883.4    67789
read      239.6    99.1    74.4   121.0   134.4   233.5   278.3   297.5   312.5   329.9   352.2   385.7   456.1   615.7  3036.3  52001.4    51929
read      237.1   111.2    68.9   115.9   128.5   217.9   270.1   295.7   315.8   340.5   371.2   415.7   509.3   751.8  3413.5  83768.8    83850
read      249.8   103.2    80.4   136.1   154.1   238.0   272.9   294.0   312.0   333.2   358.3   393.4   475.3   929.0  3447.7  18666.0    18614
read      283.5   141.1    74.4   124.5   142.9   264.4   327.9   361.2   382.3   404.7   433.4   477.3   591.7  1382.2  3022.9  29245.2    29315
read      300.6   362.4    74.4   124.4   139.6   240.5   293.4   326.1   352.0   385.0   430.5   525.7  2317.1  4616.5  8057.4 108405.0   108090
read      246.5    90.0    80.4   133.5   149.2   239.9   273.3   291.6   306.4   325.3   350.2   387.6   463.5   788.1  2176.8  27125.0    27024
read      252.6   113.7    74.4   118.0   130.5   237.2   285.5   314.8   339.0   368.5   403.3   454.0   547.9   758.5  2487.5  49888.8    49907
read      217.8    68.9    86.8   143.4   156.7   211.0   234.4   247.5   256.2   267.3   280.8   305.8   374.2   626.2  3027.4   9132.4     9150
read      308.4   224.8    74.4   123.7   141.3   274.1   350.7   387.3   411.7   439.2   472.4   529.1   828.4  3087.4  7645.7  34373.0    34328
read      265.7   157.0    74.4   118.2   131.6   242.0   295.3   332.2   359.0   388.8   426.9   484.0   622.0  1900.5  4143.6  52021.0    51881
read      240.8   130.9    80.4   139.0   155.5   229.2   260.6   276.5   290.2   307.9   332.3   366.1   445.1  1597.4  4964.7  14595.0    14569
read      295.1   526.5    74.4   116.4   129.5   224.0   275.5   302.0   322.3   348.9   383.5   440.4  2716.1  7237.0  9387.7  81391.2    81517
read      234.8   101.6    74.4   115.6   128.1   217.0   269.1   294.2   313.7   337.3   366.5   407.0   497.8   708.2  1579.4  78626.8    78694
read      235.1   108.0    74.4   115.5   128.3   214.6   265.3   291.3   311.5   337.0   368.5   415.5   517.6   891.0  2407.6  93308.6    93409
read      248.4   109.3    80.4   122.9   136.9   238.9   279.3   301.5   320.2   344.1   373.6   415.9   499.6   898.1  2826.2  39018.2    39093
read      259.7   103.7    86.8   138.0   156.7   246.8   285.2   311.5   331.4   352.1   376.1   413.5   506.8  1034.3  2144.9  18714.8    18729
read      270.7   271.7    74.4   116.5   129.6   227.2   280.7   308.8   331.0   359.0   396.0   466.1  1397.5  3547.6  7622.4  70848.8    70818
read      257.2   110.7    80.4   131.8   150.1   244.7   284.0   310.5   331.3   353.0   377.1   413.4   499.5  1004.4  2039.0  21893.4    21942
read      276.4   354.5    74.4   116.3   129.4   221.4   273.4   301.3   323.5   351.9   388.7   453.5  1729.6  4664.1  7885.4  91857.6    91810
read      247.4   101.1    74.4   122.0   135.7   237.7   278.7   301.4   320.4   344.3   373.7   416.2   500.9   841.6  2434.1  39555.2    39588
read      249.9   107.2    74.4   121.2   134.7   239.0   281.2   306.2   327.5   353.6   384.4   427.5   510.5   701.0  2539.3  41062.2    40957
read      261.1   157.4    74.4   115.0   127.3   232.8   289.3   326.5   356.6   391.5   434.9   499.6   632.2  1521.0  3949.5  62525.2    62645
read      241.1    91.0    86.8   138.3   154.8   231.9   263.9   281.2   294.8   313.9   337.4   369.2   449.2   864.6  2893.6  15579.2    15539
read      322.4   398.2    74.4   128.2   144.3   257.3   313.5   348.0   374.7   409.3   461.7   573.4  2471.1  5259.4  7944.7 107660.4   107672
read      250.1    91.7    80.4   126.9   141.7   245.0   282.2   302.9   320.2   342.0   367.3   402.6   475.3   624.7  2058.0  32961.6    32954
read      262.3   176.4    74.4   117.1   130.3   236.5   291.9   330.1   359.6   392.2   432.2   491.7   605.1   985.7  4763.3  58879.4    58866
read      238.9    91.5    74.4   131.5   147.9   235.9   266.3   281.2   292.3   307.4   328.3   360.9   423.3   591.0  3890.3  23620.8    23739
read      260.3   125.9    74.4   117.5   131.0   238.9   293.0   328.9   356.9   387.9   425.5   479.6   587.5   896.2  2578.3  54665.6    54701
read      266.3   154.4    74.4   117.7   130.9   237.7   294.8   334.9   365.2   400.0   443.0   506.0   629.7  1358.3  4809.8  60722.6    60706
read      242.9   115.7    74.4   117.6   130.4   224.3   276.7   302.9   323.2   348.8   379.6   425.0   540.6   811.9  2064.6  72292.0    72350
read      239.4    95.8    74.4   119.1   131.9   229.6   278.6   300.2   316.4   336.2   360.8   395.4   466.0   620.8  2432.2  58657.6    58661
read      246.9   118.9    74.4   125.7   139.8   238.3   275.6   295.8   313.8   335.6   362.4   399.3   472.7   829.6  3868.3  34783.8    34912
read      265.2   268.6    74.4   119.9   133.8   227.2   277.8   307.3   330.4   358.8   396.5   459.6   781.8  3476.4  8151.3 103476.4   103268
read      248.3    99.8    80.4   125.5   140.0   241.9   280.7   300.4   316.9   337.7   364.0   402.2   490.3   902.7  2105.4  38630.8    38703
read      245.0   145.4    74.4   116.5   129.4   219.1   272.4   300.3   322.6   350.6   385.6   439.7   612.4  1252.7  5637.7  83565.0    83358
read      238.5   105.3    74.4   119.3   132.3   228.9   277.1   298.3   314.5   333.5   357.2   391.4   460.8   618.5  4020.0  57422.8    57408
read      235.0   111.0    74.4   115.2   127.8   214.3   266.5   292.7   313.0   338.2   369.2   413.3   508.6   879.0  3021.0  86690.8    86837
read      245.9    91.6    80.4   126.5   141.0   238.8   275.7   295.9   313.4   334.7   361.7   399.1   471.5   674.9  2214.1  33511.8    33517
read      260.3   142.1    74.4   114.2   126.4   231.0   290.2   329.0   359.7   395.4   440.9   507.1   641.1  1069.2  3300.7  66168.4    66204
read      259.5   190.9    74.4   116.3   129.1   226.7   282.6   314.4   340.5   371.8   413.1   484.1   685.8  2781.3  6316.1  73876.0    73758
read      242.5   118.0    74.4   118.5   131.5   220.6   271.4   298.7   320.3   346.7   381.0   431.4   548.2   994.0  2378.3  99732.0    99742
read      252.7   126.4    74.4   121.8   136.3   229.8   280.0   309.5   332.4   360.0   395.4   451.2   593.0  1204.6  3105.9 109103.6   109462
read      237.4   107.3    74.4   116.4   129.1   216.6   268.2   294.8   315.8   341.5   373.5   421.9   528.7   851.1  1700.7  94456.4    94453
read      239.0    97.6    80.4   123.6   137.7   236.4   276.2   293.5   306.7   321.1   342.7   372.5   434.5   567.6  2075.9  44083.2    44096
read      246.2   130.6    74.4   119.1   132.5   224.1   274.3   302.5   324.7   352.2   386.3   436.8   565.0   991.9  4683.8 100599.8   100467
read      212.3    68.1    86.8   142.1   154.1   204.9   226.8   239.3   248.7   259.3   272.2   294.8   368.1   864.3  2095.0   8570.8     8576
read      247.7   126.0    74.4   118.7   131.7   230.9   281.4   304.8   321.8   343.9   372.7   423.3   611.5  1209.3  3081.4  59407.8    59359
read      215.4   185.5    93.8   142.7   154.2   203.1   223.8   235.6   245.5   255.8   269.8   292.7   371.2  2699.6  7760.4   7539.2     7614
read      253.1   136.8    74.4   119.3   132.8   234.9   285.3   310.0   328.6   351.1   381.5   432.2   670.1  1510.1  3442.8  60371.2    60329
read      240.6    83.1    74.4   125.1   139.3   240.2   278.8   295.4   308.3   322.1   342.3   371.8   431.9   545.9   948.5  43730.6    43762
read      241.6   116.1    74.4   118.3   131.2   227.3   279.3   303.4   321.5   344.0   370.2   406.7   486.0   665.1  4590.3  67028.6    67038
read      242.0    81.8    80.4   131.5   147.6   239.2   270.5   286.8   297.9   315.1   336.9   369.1   431.8   590.9  2118.3  25999.4    26095
read      247.8   115.7    74.4   118.0   131.0   227.8   280.5   308.9   331.3   358.1   391.3   445.4   578.3   792.1  1526.4  71062.0    71173
read      245.6   120.2    74.4   119.4   133.1   223.6   273.0   301.1   323.1   350.5   385.6   436.3   557.7  1146.6  2959.8 109347.0   109276
read      233.3    88.8    80.4   140.3   156.0   224.1   252.7   268.1   279.1   293.6   315.5   347.8   423.8  1162.0  2688.9  13200.8    13150
read      269.0   216.1    74.4   120.2   133.5   236.9   288.8   316.2   338.3   365.0   400.3   480.2   934.8  2569.7  7791.1  61320.8    61250
read      239.4   134.5    74.4   116.4   129.1   218.6   270.5   296.9   318.2   344.9   375.3   421.7   521.4   818.1  4316.1  84485.2    84472
read      240.8   113.9    74.4   117.4   130.0   220.7   272.7   299.3   320.4   346.4   377.6   423.6   527.2   845.7  3457.3  82138.6    82226
read      251.3    90.6    80.4   133.5   148.9   244.1   277.9   297.1   315.2   336.5   362.9   400.3   480.7   670.2  2426.6  27719.0    27671
read      269.3   260.5    74.4   120.3   134.0   227.6   278.3   308.5   332.9   362.6   401.0   467.7  1172.8  3477.0  7806.2  98597.0    98736
read      246.5   116.4    80.4   121.7   135.6   224.9   272.9   300.1   321.6   349.1   384.8   436.6   562.0  1114.0  2376.8 105966.0   106314
read      246.8   125.9    74.4   120.7   134.5   224.6   272.5   299.6   321.5   349.7   385.2   437.6   572.2  1186.3  3541.2 105138.2   105027
read      237.0   113.5    74.4   117.2   129.8   216.0   265.4   291.7   312.5   338.7   371.6   420.8   525.7   885.9  2842.9  96759.4    96867
read      239.1   119.5    74.4   117.3   129.8   217.7   268.6   295.0   316.2   342.2   374.7   424.0   532.9   965.8  3169.9  89280.4    89493
read      240.8    94.0    74.4   122.5   136.0   234.7   279.0   298.3   313.3   331.0   353.4   386.3   454.2   624.6  2464.8  50559.2    50538
read      239.3    82.9    80.4   136.9   152.5   233.9   264.2   279.4   291.3   306.9   328.6   362.5   427.3   662.5  2278.4  22211.6    22083
read      265.0   134.8    80.4   121.7   134.7   243.9   295.0   331.2   358.8   391.0   430.1   487.4   594.3   966.9  2969.0  48780.2    48618
read      253.4   172.0    68.9   120.1   133.6   225.4   276.0   304.9   327.6   355.5   391.3   447.9   646.2  2486.3  5376.3  94357.6    94298
