Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1777461694986
Timestamp end: 1777462895285

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      313.3   237.0    74.4   129.5   144.4   264.3   333.7   378.8   416.8   464.6   527.8   626.1   981.5  2965.1  6925.5  70078.9    70041
read      273.2   190.7    74.4   128.2   142.5   238.8   295.9   327.0   348.6   375.4   413.5   486.1   856.9  2359.4  5867.7  90270.7    90162
read      292.0   181.2    74.4   128.4   143.1   264.7   325.0   358.5   384.7   416.0   456.7   526.6   803.1  2198.0  4092.3  52115.9    52082
read      317.9   217.6    74.4   141.3   162.7   296.7   351.8   384.2   405.2   430.7   463.1   514.7   792.6  2602.6  8857.3  24254.1    24258
read      357.7   465.9    74.4   129.2   144.4   267.0   336.2   381.1   419.0   468.4   539.4   681.9  2772.3  5825.3  8269.3  72000.4    72013
read      291.7   163.9    74.4   128.0   142.3   264.8   328.1   365.2   394.3   428.9   472.2   540.8   708.5  1759.9  3931.1  58031.6    58012
read      352.9   219.0    80.4   134.4   153.9   317.5   406.7   453.6   486.3   523.9   571.0   642.0   935.7  2543.9  4675.1  45438.7    45398
read      305.0   211.3    74.4   129.9   145.2   273.1   337.5   374.9   404.0   437.9   483.5   558.1   838.1  2471.4  7577.7  50165.1    50177
read      347.9   254.0    80.4   137.4   157.9   316.0   391.4   430.8   458.3   490.1   530.7   593.7  1033.0  3337.7  7744.3  34498.4    34504
read      331.1   329.2    74.4   129.2   144.1   268.0   336.9   381.3   417.8   463.1   524.3   632.0  1784.2  3954.3  7851.6  65898.8    66010
read      322.2   259.6    74.4   129.9   145.2   264.7   335.9   383.7   425.4   479.3   551.4   672.1  1103.3  3169.5  7593.0  73978.3    73937
read      290.5   168.6    74.4   127.9   141.9   265.1   326.9   362.4   390.2   424.1   467.1   534.1   705.8  1780.9  4814.7  55055.0    55020
read      299.3   179.7    74.4   129.7   144.4   268.0   331.8   369.8   399.9   436.1   484.8   563.4   834.5  1896.6  4155.9  53239.9    53235
read      300.9   293.8    74.4   131.8   147.7   252.8   310.3   342.0   366.0   395.9   437.5   524.6  1447.6  3698.0  7732.1  97701.9    97743
read      240.8   122.7    93.8   154.8   166.9   224.8   252.6   268.9   280.7   295.0   315.5   350.0   501.0  1498.9  4337.9   5455.0     5419
read      296.7   158.9    86.8   154.0   175.4   280.8   322.4   345.5   363.9   385.7   414.1   460.7   698.6  2083.7  4990.8  14727.9    14764
read      258.0   151.7    93.8   157.5   172.3   242.2   273.1   290.6   303.4   318.5   340.7   379.4   545.5  1857.2  7277.6   7446.7     7451
read      320.8   257.8    74.4   131.7   147.7   284.1   350.9   392.5   423.6   460.6   508.4   589.2   884.3  3592.2  8052.7  48215.8    48208
read      295.4   155.4    80.4   150.5   171.7   280.5   323.0   346.2   365.1   387.2   415.4   460.7   674.3  1903.1  6122.9  16160.5    16149
read     1023.8  1327.4    74.4   175.7   202.1   352.9   536.9  1466.7  1859.9  2600.9  2918.9  3818.7  5822.5  8047.6 10048.6  78892.4    78989
read      393.9   611.2    80.4   141.3   159.6   281.2   343.9   383.0   412.0   450.0   514.4   910.0  2733.7  7983.5 10037.3  18914.5    18886
read      891.1  1157.6    74.4   167.3   191.0   322.3   458.3  1255.6  1612.8  2224.4  2668.0  3148.9  4993.1  7996.9  9938.4  76042.1    75954
read      365.0   344.5    74.4   131.1   149.8   297.9   381.2   427.2   460.6   501.1   560.5   718.3  1775.1  3994.3  7999.3  44283.3    44409
read      283.0   236.4    80.4   149.2   168.1   259.0   292.7   312.4   326.9   344.6   372.0   419.9   915.5  3689.2  7782.8  16489.1    16431
read      285.2   272.9    74.4   128.2   142.5   242.0   300.5   331.0   352.5   379.0   415.9   487.4  1203.8  3398.7  8045.7  85684.2    85707
read      292.4   195.6    74.4   126.4   140.8   263.6   324.3   359.2   386.6   419.5   462.2   531.9   813.5  2385.8  5865.0  58244.9    58253
read      293.3   305.2    74.4   133.1   149.2   249.2   303.5   333.1   354.6   380.9   416.9   483.9  1158.7  3723.3  8125.9 104089.3   103867
read      259.7    85.3    80.4   146.8   164.9   258.9   288.1   303.7   315.0   328.8   345.8   378.0   452.7   604.0  2835.3  21577.7    21604
read      253.5   111.6    74.4   128.0   141.9   233.7   289.3   318.4   338.0   360.6   389.0   430.8   524.4   714.5  3108.5  90480.0    90401
read      253.3   106.4    74.4   127.0   140.9   234.2   291.2   319.8   339.2   361.5   389.5   430.9   523.9   684.8  2314.8  84408.8    84467
read      260.2   109.6    74.4   131.3   146.6   240.9   294.2   322.7   342.3   365.9   395.7   442.8   561.3   831.8  2065.9  99738.2    99700
read      269.4   101.8    80.4   139.7   156.2   268.5   304.6   322.6   336.3   351.8   373.3   413.2   513.7   817.6  2641.9  31925.4    32052
read      257.9    93.0    80.4   149.8   168.3   254.6   281.7   296.2   308.1   320.4   340.5   373.8   470.0   833.6  3145.6  18170.2    18173
read      259.8   112.7    74.4   127.9   141.9   244.5   301.7   328.7   346.2   367.8   394.9   435.7   536.3   738.3  3137.3  67825.5    67789
read      260.5   100.5    74.4   129.7   144.2   256.2   304.7   326.9   341.6   359.5   381.7   418.7   501.2   657.6  2037.0  51990.3    51929
read      255.4   109.9    74.4   127.5   141.3   236.1   293.4   322.1   341.3   363.6   391.8   433.8   537.1   739.0  2979.3  83733.2    83850
read      261.7    92.8    86.8   154.9   173.8   259.2   286.3   300.9   312.3   325.2   343.1   373.9   457.9   646.9  3586.1  18600.3    18614

Total QPS = 53844.7 (64613696 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15959583406 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,2.51%,100.00%
